X,Y,OBJECTID,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST
-76.1846039995705,43.0540199998034,280,2018/01/28,0200,0200,1900 W  FAYETTE ST,AGGRAVATED ASSAULT,
-76.1313914994164,43.0438140002323,281,2018/01/28,0300,1100,300 COMSTOCK AV,LARCENY,
-76.1426289572224,43.0089035330806,282,2018/01/22,1300,1303,100 DAWES AV,LARCENY,
-76.1211899998728,43.0320059996261,283,2018/01/28,2020,2020,300 KENSINGTON PL,ROBBERY,
-76.1509023712814,43.0599123788023,284,2018/01/21,1309,1309,900 N  TOWNSEND ST,LARCENY,
-76.1572732503617,43.0571205000744,285,2018/01/22,2030,1005,0 DUPLI PARK DR,LARCENY,
-76.1177385004565,43.033508999811,286,2018/01/28,2018,2018,300 ROOSEVELT AV,ROBBERY,A
-76.1531264997419,43.0294409996176,287,2018/01/28,0900,1000,300 W  KENNEDY ST,LARCENY,
-76.1360170499127,43.0218065858155,288,2018/01/22,2319,2319,100 RONEY LN,AGGRAVATED ASSAULT,
-76.1465170043194,43.0213556540959,289,2018/01/22,2340,0005,100 FOREST AV,LARCENY,
,,290,2018/01/22,1310,1310,0 DESTINY USA DR,LARCENY,
-76.1410710002967,43.0471799997188,291,2018/01/28,2230,0830,700 E  GENESEE ST,LARCENY,
-76.1361727072359,43.0656811635835,292,2018/01/22,2338,2338,1000 OAK ST,AGGRAVATED ASSAULT,
-76.1424171493466,43.0097293979515,293,2018/01/21,1709,1709,4000 S  SALINA ST,MV THEFT,
-76.1392080004049,43.0798859998357,294,2018/01/29,1830,0630,200 MAPLEHURST AV,LARCENY,
-76.1311889994582,43.0338419996927,295,2018/01/29,1140,1530,300 MOUNT OLYMPUS DR,LARCENY,
-76.1475645004692,43.0590329999115,296,2018/01/29,2359,2359,500 BUTTERNUT ST,LARCENY,
-76.0916137914144,43.0629328371182,297,2018/01/22,2020,2021,400 BURNS AV,LARCENY,
-76.1386410001839,43.037378999716,298,2018/01/29,0853,0853,900 IRVING AV,LARCENY,
-76.1085905845645,43.0529460774488,299,2018/01/22,1330,1400,2200 ERIE BLVD E,LARCENY,
-76.1518733778802,43.0611271845024,300,2018/01/22,0845,0845,1000 N  TOWNSEND ST,BURGLARY,
-76.1475678981081,43.0469618186943,301,2018/01/22,1235,0500,400 E  JEFFERSON ST,LARCENY,
-76.1308290002436,43.0451550000619,302,2018/01/30,1507,1507,200 COMSTOCK AV,LARCENY,
-76.1344010585288,43.0468359411633,303,2018/01/22,1532,1532,400 UNIVERSITY AV,LARCENY,
-76.1589221381287,43.0334321079838,304,2018/01/22,1226,1238,600 SOUTH AV,LARCENY,
-76.1442119994777,43.0542630002427,305,2018/01/30,0000,0730,600 JAMES ST,LARCENY,
-76.1572709837638,43.0107729486818,306,2018/01/22,1700,0800,600 VALLEY DR,LARCENY,
-76.1713289999473,43.0457850004494,307,2018/01/30,2334,2334,200 S  GEDDES ST,MV THEFT,
-76.1539410003402,43.0619849996716,308,2018/01/30,1753,1753,800 N  SALINA ST,MV THEFT,
-76.1537895939472,43.0713948844285,309,2018/01/22,1225,1225,900 DANFORTH ST,BURGLARY,A
-76.1206460311482,43.0246547295861,310,2018/01/22,0001,1030,500 BUCKINGAM AV,LARCENY,
-76.145332500007,43.010712000362,311,2018/01/31,1025,1025,200 BALLANTYNE RD,LARCENY,
-76.1294475000962,43.0594919996673,312,2018/01/31,0820,1600,200 SEDGWICK ST,MV THEFT,
-76.1454386468795,43.0788127126867,313,2018/01/23,1630,1930,1600 COURT ST,LARCENY,
-76.0906954961489,43.0670456400978,314,2018/01/23,0500,0800,200 BOSTON ST,LARCENY,
-76.0931370006054,43.064586000234,315,2018/01/31,2100,0745,300 CLOVER RIDGE DR,LARCENY,
-76.1304496966775,43.0440982725318,316,2018/01/23,1814,1814,1200 HARRISON ST,BURGLARY,
-76.1323082696768,43.0266119632367,317,2018/01/23,0941,0941,200 ROBERT DR,LARCENY,
-76.1315390140194,43.0393190495512,318,2018/01/23,1758,1758,400 UNIVERSITY PL,LARCENY,
-76.1039998841633,43.0534777826209,319,2018/01/23,1642,1642,2500 ERIE BLVD E,LARCENY,
-76.1429619765049,43.0029470292808,320,2018/01/20,2225,0254,4600 S  SALINA ST,BURGLARY,
-76.1379197076186,43.0426236784427,321,2018/01/23,1412,1412,700 IRVING AV,LARCENY,
-76.1486939996795,43.0706879995579,322,2018/01/31,1849,1849,700 FIRST NORTH ST,LARCENY,
-76.1571180003739,43.0624709998771,323,2018/02/01,1235,1235,200 BASIN ST,AGGRAVATED ASSAULT,
-76.1118749994474,43.1139419997827,324,2018/02/01,1019,1019,1000 COL EILEEN COLLINS BLVD,LARCENY,
-76.129871442408,43.0362109829129,325,2018/01/23,0056,0056,800 COMSTOCK AV,LARCENY,
-76.1563169999836,43.043688000152,326,2018/02/01,1900,1900,200 GIFFORD ST,LARCENY,
-76.1487300002939,43.0180109999919,327,2018/02/01,0110,0110,2200 MIDLAND AV,AGGRAVATED ASSAULT,
-76.1360170499127,43.0218065858155,328,2018/01/24,1700,1700,100 RONEY LN,LARCENY,
-76.158454499696,43.0437059999514,329,2018/02/01,1200,0826,300 GIFFORD ST,LARCENY,
,,330,2018/01/24,1914,1914,0 DESTINY USA DR,LARCENY,
-76.1576940004637,43.0407629996477,331,2018/02/01,1201,1201,400 W  ONONDAGA ST,LARCENY,
-76.1320927855446,43.0441158513909,332,2018/01/24,0342,0342,1100 HARRISON ST,BURGLARY,
-76.1330294994178,43.0424640002872,333,2018/02/02,2120,2240,200 WALNUT PL,LARCENY,
-76.183227000367,43.052661000403,334,2018/02/02,2200,1127,1800 E  FAYETTE ST,BURGLARY,
-76.1600785037145,43.0317580162839,335,2018/01/24,0918,0918,300 HUDSON ST,MV THEFT,
-76.1454386468795,43.0788127126867,336,2018/01/24,1510,1510,1600 COURT ST,LARCENY,
-76.1561639996985,43.0488720004429,337,2018/02/02,1457,1457,300 W  FAYETTE ST,LARCENY,
-76.1476032616729,43.0442253422868,338,2018/01/23,0900,1815,800 S  STATE ST,LARCENY,
-76.1542079786369,43.0386757732721,339,2018/01/24,1220,1240,400 W  TAYLOR ST,MV THEFT,
-76.1608552499155,43.0442414998557,340,2018/01/25,1723,1723,0 COSTELLO CT,LARCENY,
-76.1418809997516,43.041420000225,341,2018/02/03,1310,1300,100 LIGHT CT,AGGRAVATED ASSAULT,
-76.1629454998254,43.0373879996564,342,2018/02/03,2130,1100,700 W  ONONDAGA ST,LARCENY,
-76.1593796613814,43.0217882886972,343,2018/01/25,1800,1700,1600 SOUTH AV,LARCENY,
,,344,2018/01/25,2008,2008,0 DESTINY USA DR,LARCENY,
,,345,2018/01/25,1955,1955,0 DESTINY USA DR,LARCENY,
-76.1520056871412,43.0653927596852,346,2018/01/26,2230,2230,100 STUBEN ST,AGGRAVATED ASSAULT,
-76.1422562587497,43.0106710561437,347,2018/01/23,1113,1113,3900 S  SALINA ST,ROBBERY,A
-76.1039998841633,43.0534777826209,348,2018/01/25,1530,1530,2500 ERIE BLVD E,LARCENY,
-76.1219681748008,43.0555759145514,349,2018/01/26,1630,1630,1600 HAWLEY AV,LARCENY,
-76.1846039995705,43.0540199998034,350,2018/02/05,0005,0005,1900 E  FAYETTE ST,MV THEFT,
-76.166297999651,43.0301519998423,351,2018/02/05,2257,2257,300 SUMMIT AV,ROBBERY,
-76.1497020001766,43.0586009997243,352,2018/02/05,2125,2125,400 BUTTERNUT ST,LARCENY,
,,353,2018/01/26,2035,2035,0 DESTINY USA DR,LARCENY,
-76.1486939996795,43.0706879995579,354,2018/02/05,1501,1501,700 FIRST NORTH ST,BURGLARY,
-76.0980644656394,43.0541734041294,355,2018/01/26,1400,1400,2700 ERIE BLVD E,LARCENY,
-76.1453219364455,43.0355249288195,356,2018/01/26,0845,0900,400 E  RAYNOR AV,LARCENY,
,,357,2018/01/26,2041,2041,0 DESTINY USA DR,LARCENY,
-76.1486939996795,43.0706879995579,358,2018/02/05,1832,1832,700 FIRST NORTH ST,LARCENY,
-76.1589221381287,43.0334321079838,359,2018/01/26,1217,1217,600 SOUTH AV,LARCENY,
,,360,2018/01/27,2200,1000,0 DESTINY USA DR,LARCENY,
-76.1196510002781,43.0642620001986,361,2018/02/06,0911,0911,200 MELROSE AV,BURGLARY,
,,362,2018/01/27,1830,2000,0 DESTINY USA DR,LARCENY,
-76.0999680005075,43.0489170002623,363,2018/02/06,1105,1105,200 W  FAYETTE ST,BURGLARY,
-76.1497020001766,43.0586009997243,364,2018/02/06,1400,1400,400 BUTTERNUT ST,LARCENY,
-76.1561639996985,43.0488720004429,365,2018/02/06,1459,1459,300 W  FAYETTE ST,LARCENY,
-76.150735098126,43.0469967039232,366,2018/01/27,1645,1755,200 E  JEFFERSON ST,MV THEFT,
-76.1732874871175,43.0379678319914,367,2018/01/27,1700,1700,1000 S  GEDDES ST,LARCENY,
-76.1370705003547,43.0402409996925,368,2018/02/06,1700,0830,900 S  CROUSE AV,LARCENY,
-76.1432343028623,42.9977447070309,369,2018/01/26,1800,1800,4900 S  SALINA ST,ROBBERY,
-76.152305374487,43.0486440505545,370,2018/01/26,2103,2103,300 S  SALINA ST,LARCENY,
-76.1525418655511,43.0237453883899,371,2018/01/28,1730,1955,100 HOPE AV,LARCENY,
-76.1577659998413,43.0629389996676,372,2018/02/07,2314,2314,100 KIRKPATRICK ST,LARCENY,
-76.1574997011659,43.0566715156809,373,2018/01/28,1330,1345,100 SOLAR ST,LARCENY,
,,374,2018/01/28,1337,1337,0 DESTINY USA DR,LARCENY,
-76.1323409999805,43.0352459998565,375,2018/02/07,1600,1400,100 MOUNT OLYMPUS DR,LARCENY,
-76.1333834269486,43.0577369117671,376,2018/01/28,0234,0234,100 LINCOLN PARK DR,BURGLARY,
-76.1343152060561,43.0441342659817,377,2018/01/28,1731,1731,1000 HARRISON ST,BURGLARY,
-76.1189219995924,43.0405020000158,378,2018/02/08,1200,1200,100 VICTORIA PL,LARCENY,
-76.1957023938126,43.0314527948424,379,2018/01/28,2206,2206,4600 ONONDAGA BLVD,LARCENY,
-76.1522878044362,43.0495533693334,380,2018/01/27,1600,0800,200 S  SALINA ST,LARCENY,
-76.1522759999015,43.0773750004391,381,2018/02/08,1132,1132,200 WILLUMAE DR,BURGLARY,A
-76.1118749994474,43.1139419997827,382,2018/02/08,1117,1117,1000 COL EILEEN COLLINS BLVD,MV THEFT,
-76.1427397430253,43.0608838531934,383,2018/01/28,2119,2119,200 S  ALVORD ST,ROBBERY,
-76.1529823215621,43.008270524109,384,2018/01/28,2205,2205,500 PACIFIC AV,LARCENY,
-76.1514180010395,43.0659316267697,385,2018/01/28,1221,1221,500 POND ST,LARCENY,
-76.1270445004273,43.0685280001852,386,2018/02/08,1500,0900,400 DURSTON AV,LARCENY,
-76.1349330000851,43.0480080003463,387,2018/02/08,1411,1412,300 UNIVERSITY PL,LARCENY,
-76.1555512078277,43.0506254810888,388,2018/01/28,1751,1751,300 W  WATER ST,LARCENY,
-76.1293399662857,43.0111783422647,389,2018/01/29,1429,1429,200 AINSLEY DR,LARCENY,
-76.1626917929519,43.0733850512538,390,2018/01/29,1300,1300,1600 SPRING ST,LARCENY,
-76.1304496966775,43.0440982725318,391,2018/01/29,0000,0600,1200 HARRISON ST,BURGLARY,
-76.1185395004929,43.0643070001023,392,2018/02/09,2230,0615,300 MELROSE AV,MV THEFT,
-76.1455591790859,43.0364699774512,393,2018/01/30,1521,1521,100 GRAPE TER,LARCENY,
-76.1398734146723,43.0484807565872,394,2018/01/29,1900,0545,800 E  FAYETTE ST,MV THEFT,
-76.1038283196393,43.0555894215675,395,2018/01/30,1337,1337,100 SIMON DR,LARCENY,
-76.1231700004891,43.0382159996304,396,2018/02/09,1504,1504,500 CLARENDON ST,LARCENY,
,,397,2018/01/31,0012,0012,UNKNOWN,MV THEFT,
-76.1536449152292,43.0480210085044,398,2018/01/30,2230,2245,100 WALTON ST,LARCENY,
-76.163664001671,43.0465975810856,399,2018/01/30,0800,0800,400 MARCELLUS ST,LARCENY,
-76.125116851734,43.0589712751828,400,2018/01/31,1341,1341,100 HERBST AV,MV THEFT,
,,401,2018/01/31,1300,1310,100 SIMS DR,LARCENY,
-76.1615977616344,43.0357362274632,402,2018/01/31,0836,0836,200 RICH ST,LARCENY,
-76.1732874871175,43.0379678319914,403,2018/01/30,1218,1218,1000 S  GEDDES ST,LARCENY,
-76.182801635764,43.0507686327612,404,2018/01/31,1845,0225,200 SCHUYLER ST,LARCENY,
-76.1458450886047,43.0238042112914,405,2018/01/31,2043,2043,200 WEBSTER AV,AGGRAVATED ASSAULT,
-76.1052582417307,43.068966515695,406,2018/01/31,1600,1100,100 N  MIDLER AV,LARCENY,
-76.1255743642382,43.0580442129815,407,2018/01/31,2250,2250,200 ROBINSON ST,BURGLARY,
-76.1294475000962,43.0594919996673,408,2018/02/11,1530,1630,200 SEDGWICK ST,BURGLARY,
-76.1196150003833,43.046964000379,409,2018/02/11,1800,1200,300 LEXINGTON AV,LARCENY,
-76.0904427065494,43.0611942369633,410,2018/01/31,1600,1600,3400 BURNET AV,MV THEFT,
-76.0904427065494,43.0611942369633,411,2018/01/31,1600,1600,3400 BURNET AV,MV THEFT,
-76.1256653045158,43.0590662222248,412,2018/01/31,1900,0730,600 VINE ST,LARCENY,
-76.1487300002939,43.0180109999919,413,2018/02/12,2109,2109,2200 MIDLAND AV,ROBBERY,
-76.1589221381287,43.0334321079838,414,2018/01/31,1704,1708,600 SOUTH AV,LARCENY,
-76.1711093114332,43.0446863116854,415,2018/01/31,2116,2116,300 S  GEDDES ST,MV THEFT,
-76.191817499761,43.0486739996296,416,2018/02/12,0625,1525,400 AVERY AV,LARCENY,
-76.1934011228831,43.0323602482976,417,2018/01/31,2053,2053,4700 ONONDAGA BLVD,ROBBERY,
-76.1234150573798,43.0568520585155,418,2018/01/31,2027,2027,500 WINTON ST,LARCENY,
-76.159548000462,43.0393680000069,419,2018/02/12,1200,1200,600 W  ONONDAGA ST,BURGLARY,
-76.1508939078276,43.0312304697251,420,2018/02/01,1200,1500,200 FURMAN ST,LARCENY,
,,421,2018/02/01,1613,1613,0 DESTINY USA DR,LARCENY,
-76.1660956770231,43.0509974739204,422,2018/02/01,1516,1516,200 VAN RENSSELAER ST,LARCENY,
-76.1385187431876,43.0571991608902,423,2018/01/31,0715,0715,900 JAMES ST,LARCENY,
-76.1483012715359,43.0165655059668,424,2018/02/01,0415,0800,300 W  PLEASANT AV,LARCENY,
-76.1431004999451,43.068600000066,425,2018/02/13,0257,0257,1300 BUTTERNUT ST,LARCENY,
-76.0940656039738,43.0535260149334,426,2018/02/02,1700,1700,100 POLK ST,LARCENY,
,,427,2018/02/02,1407,1407,0 DESTINY USA DR,LARCENY,
-76.144435046993,43.0585821754938,428,2018/02/02,1035,1035,1200 LODI ST,LARCENY,
-76.114486674239,43.043381989835,429,2018/02/01,0000,0000,600 WESTMORELAND AV,LARCENY,
-76.1535050822156,43.0069354513556,430,2018/02/02,1620,2010,400 LOOMIS AV,LARCENY,
-76.1039998841633,43.0534777826209,431,2018/02/02,1400,1500,2500 ERIE BLVD E,LARCENY,
-76.144347000276,43.0717410001447,432,2018/02/14,2225,0925,200 WARHAM ST,LARCENY,
-76.1313914994164,43.0438140002323,433,2018/02/14,1810,1415,300 COMSTOCK AV,LARCENY,
-76.1536417525795,43.0486439600898,434,2018/02/02,1531,1531,300 S  CLINTON ST,LARCENY,
-76.1589221381287,43.0334321079838,435,2018/02/02,1520,1520,600 SOUTH AV,LARCENY,
-76.1489265558345,43.0442435625098,436,2018/02/02,1541,1541,600 MONTGOMERY ST,LARCENY,A
-76.1422562587497,43.0106710561437,437,2018/02/01,0403,0403,3900 S  SALINA ST,ROBBERY,
-76.1309190005213,43.0043400002239,438,2018/02/14,0425,0425,900 E  BRIGHTON AV,LARCENY,
-76.1553288629666,43.0166217040193,439,2018/02/03,1930,0830,100 BALDWIN AV,BURGLARY,
-76.1598779538443,43.076947558167,440,2018/02/02,1200,0820,800 WOLF ST,LARCENY,
-76.1129496317847,43.050468746394,441,2018/02/04,2200,2355,100 CROLY ST,LARCENY,
-76.1518350000396,43.04939400001,442,2018/02/15,0016,0016,100 WASHINGTON SQ,AGGRAVATED ASSAULT,
-76.1431004999451,43.068600000066,443,2018/02/15,0215,0215,1300 BUTTERNUT ST,AGGRAVATED ASSAULT,
,,444,2018/02/02,1027,1027,9500 DESTINY USA DR,LARCENY,
-76.1581260001385,43.0070310003662,445,2018/02/15,0301,0301,300 MAINS AV,BURGLARY,
,,446,2018/02/03,2140,2200,0 DESTINY USA DR,LARCENY,
,,447,2018/02/05,1817,1817,UNKNOWN,ROBBERY,A
-76.1120595001382,43.0718129998947,448,2018/02/15,2100,0600,300 MARLBOROUGH RD,LARCENY,
-76.1454386468795,43.0788127126867,449,2018/02/04,1100,1200,1600 COURT ST,LARCENY,
-76.1615977616344,43.0357362274632,450,2018/02/04,1435,1435,200 RICH ST,AGGRAVATED ASSAULT,
-76.1447925447596,43.0756363513308,451,2018/02/04,1145,1145,200 ROSS PK,LARCENY,
,,452,2018/02/04,1115,1115,0 DESTINY USA DR,LARCENY,
-76.1503185001031,43.0820190003456,453,2018/02/16,0915,0915,1500 LEMOYNE AV,LARCENY,
-76.152104634663,43.0512255991035,454,2018/02/05,1130,1145,100 JAMES ST,LARCENY,
,,455,2018/02/05,1330,1330,0 DESTINY USA DR,LARCENY,
-76.15142100052,43.0786620000191,456,2018/02/16,1530,1630,200 SEVENTH NORTH ST,LARCENY,
-76.1590215000401,43.0536419999847,457,2018/02/16,1404,1404,500 E  GENESEE ST,LARCENY,
-76.1627622988635,43.0445879771926,458,2018/02/04,2156,2156,400 TIOGA ST,BURGLARY,
-76.178538357974,43.0327810361547,459,2018/02/05,0630,0650,1400 BELLEVUE AV,LARCENY,
-76.1522624994055,43.0438229999158,460,2018/02/16,0800,1600,500 S  SALINA ST,LARCENY,
-76.1543492128788,43.0600743486131,461,2018/02/05,0400,1628,1000 N  STATE ST,AGGRAVATED ASSAULT,
-76.1627490442326,43.0220394666032,462,2018/02/05,1324,1324,200 CRADDOCK ST,BURGLARY,
-76.1519790005944,43.0424640003387,463,2018/02/16,0900,1425,600 S  SALINA ST,LARCENY,
,,464,2018/02/06,1629,1629,UNKNOWN,MV THEFT,
-76.1379197076186,43.0426236784427,465,2018/02/05,2300,0100,700 IRVING AV,LARCENY,
-76.1379197076186,43.0426236784427,466,2018/02/05,0850,0850,700 IRVING AV,ROBBERY,
-76.1160915005934,43.0208550001949,467,2018/02/17,0011,0011,100 SLOCUM DR,LARCENY,
-76.1308740002689,43.0703549997044,468,2018/02/17,0200,0200,100 WOODLAWN TER,LARCENY,
-76.1589197381367,43.0673542214352,469,2018/02/05,0035,0035,300 COURT ST,MV THEFT,
-76.1431725001842,43.0651080002985,470,2018/02/17,1100,1420,1100 BUTTERNUT ST,BURGLARY,
,,471,2018/02/06,1245,1245,0 DESTINY USA DR,LARCENY,
-76.1232780002185,43.0481879997238,472,2018/02/17,0055,0059,1600 E  FAYETTE ST,AGGRAVATED ASSAULT,
,,473,2018/02/06,1325,1325,0 DESTINY USA DR,LARCENY,
-76.1050529994843,43.073820000249,474,2018/02/17,1943,1943,300 N  MIDLER AV,ROBBERY,
-76.1512589995389,43.0199640000642,475,2018/02/17,2126,2126,400 E  BRIGHTON AV,ROBBERY,A
-76.1475645004692,43.0590329999115,476,2018/02/17,0540,0540,500 BUTTERNUT ST,LARCENY,
,,477,2018/02/06,1331,1331,0 DESTINY USA DR,LARCENY,
,,478,2018/02/06,1543,1543,0 DESTINY USA DR,LARCENY,
-76.159548000462,43.0393680000069,479,2018/02/17,1300,1342,600 W  ONONDAGA ST,AGGRAVATED ASSAULT,
-76.1034285003373,43.0488179995801,480,2018/02/18,1300,1316,100 E  FAYETTE ST,LARCENY,
-76.1370592966514,43.0013249837598,481,2018/02/06,1800,1540,100 MAYWOOD DR,BURGLARY,
,,482,2018/02/06,1323,1323,0 DESTINY USA DR,LARCENY,
-76.1372999998438,43.0260479995839,483,2018/02/18,1815,1847,100 MOORE AV,LARCENY,
-76.1222160004874,43.0214579998658,484,2018/02/18,0700,1610,200 SMALL RD,LARCENY,
-76.1610420004693,43.0442820002898,485,2018/02/18,2314,2314,400 FABIUS ST,LARCENY,
-76.1292954591538,43.0298929987139,486,2018/02/06,1846,1846,1000 COMSTOCK AV,LARCENY,
,,487,2018/02/06,2110,2110,0 DESTINY USA DR,LARCENY,
-76.1414871024206,43.0172776302404,488,2018/02/06,1908,1908,100 W  PLEASANT AV,AGGRAVATED ASSAULT,
-76.1441895004902,43.0425539996755,489,2018/02/18,1325,1329,900 S  MCBRIDE ST,AGGRAVATED ASSAULT,
-76.1433165003571,43.0425360003318,490,2018/02/19,1820,1820,100 TYLER CT,MV THEFT,
-76.1864016315303,43.0478601564255,491,2018/02/06,1720,1720,200 MILTON AV,LARCENY,
-76.1228954995142,43.053858000009,492,2018/02/19,1519,1519,1200 BURNET AV,MV THEFT,
-76.1440562807946,43.0629394546027,493,2018/02/06,1600,1200,700 PARK ST,LARCENY,
-76.0758729429166,43.0368978961122,494,2018/02/06,2216,2216,4100 E  GENESEE ST,LARCENY,
-76.1418225001678,43.0530299997681,495,2018/02/19,1055,1055,300 HAWLEY AV,LARCENY,
-76.1627516374264,43.0221525889734,496,2018/02/07,0000,0000,100 ANNETTA ST,LARCENY,
,,497,2018/02/06,1530,1600,9700 DESTINY USA DR,LARCENY,
-76.1429286630977,43.0206382080481,498,2018/02/07,1343,1343,100 E  BRIGHTON AV,LARCENY,
-76.1293799996663,43.0361279997841,499,2018/02/20,1500,0900,200 EUCLID AV,LARCENY,
-76.1462280005103,43.0373160000768,500,2018/02/20,2106,2106,200 TOWERS LN,LARCENY,
-76.1432940004293,42.9941789997795,501,2018/02/20,0744,0744,100 W  WARRINGTON RD,LARCENY,
-76.1856119997082,43.045811999605,502,2018/02/20,0230,0900,400 TENNYSON AV,LARCENY,
-76.1593733298343,43.0239289523893,503,2018/02/07,0600,0820,1400 SOUTH AV,MV THEFT,
-76.1231250004564,43.0341300003195,504,2018/02/20,2257,2257,900 LANCASTER AV,BURGLARY,
-76.1431233585157,43.0069481018677,505,2018/02/06,0600,0600,4300 S  SALINA ST,BURGLARY,
,,506,2018/02/07,1416,1416,0 DESTINY USA DR,LARCENY,
-76.1231632169814,43.0374695188749,507,2018/02/07,2155,2155,100 REDFIELD PL,LARCENY,
-76.1669279997432,43.0394760000711,508,2018/02/21,0030,0030,100 DAVIS ST,BURGLARY,
-76.125116851734,43.0589712751828,509,2018/02/07,1600,2100,100 HERBST AV,LARCENY,
-76.1694265509432,43.0374858237912,510,2018/02/07,1830,0700,500 DELAWARE ST,LARCENY,
-76.1432040003162,43.0640730000371,511,2018/02/21,1000,1000,1000 BUTTERNUT ST,AGGRAVATED ASSAULT,
-76.1520056871412,43.0653927596852,512,2018/02/08,0240,0240,100 STEUBEN ST,BURGLARY,
-76.1120910002941,43.0586639996662,513,2018/02/21,2122,2122,500 STAFFORD AV,BURGLARY,
-76.1306760002751,43.0420680004262,514,2018/02/21,1601,2115,400 COMSTOCK AV,LARCENY,
-76.1809805194393,43.048373474062,515,2018/02/08,2350,0001,100 CRYSLER ST,BURGLARY,
-76.1520734998382,43.0594829999275,516,2018/02/21,0400,0400,600 N  SALINA ST,AGGRAVATED ASSAULT,
,,517,2018/02/08,1600,1300,0 DESTINY USA DR,MV THEFT,
-76.1189265003607,43.0334910003211,518,2018/02/22,2204,2204,1000 WESTCOTT ST,LARCENY,
-76.1062544998758,43.0372889996835,519,2018/02/22,0800,1500,200 STANDISH DR,LARCENY,
,,520,2018/02/08,1715,1715,0 DESTINY USA DR,LARCENY,
-76.0831560001267,43.038206999596,521,2018/02/22,1330,1335,200 DEWITT ST,LARCENY,
-76.1048685002358,43.0640189999875,522,2018/02/22,1123,1123,300 S  MIDLER AV,LARCENY,
-76.1345313024893,43.0415527520734,523,2018/02/07,1725,1725,800 UNIVERSITY AV,LARCENY,
-76.1528025001784,43.0466220003349,524,2018/02/22,1720,0900,400 S  SALINA ST,BURGLARY,
-76.1230848418349,43.0724084941295,525,2018/02/08,1302,1302,1800 TEALL AV,AGGRAVATED ASSAULT,
-76.1480955000433,43.066097999956,526,2018/02/22,2230,0700,500 CARBON ST,MV THEFT,
-76.0907829663453,43.0549498764692,527,2018/02/08,1207,1207,2900 ERIE BLVD E,MV THEFT,
-76.177045331862,43.0318712558868,528,2018/02/08,1325,1325,400 GRANT AV,BURGLARY,
-76.1331825005638,43.0414200004168,529,2018/02/23,1041,1041,300 WALNUT PL,LARCENY,
-76.1934011228831,43.0323602482976,530,2018/02/08,0209,0209,4700 ONONDAGA BLVD,LARCENY,
-76.1468721209655,43.059858743392,531,2018/02/08,1342,1342,600 BUTTERNUT ST,LARCENY,
-76.1539410003402,43.0619849996716,532,2018/02/23,1200,1200,800 N  SALINA ST,LARCENY,
,,533,2018/02/09,1230,1230,0 DESTINY USA DR,LARCENY,
,,534,2018/02/09,1722,1722,0 DESTINY USA DR,LARCENY,
,,535,2018/02/09,2055,2055,0 DESTINY USA DR,LARCENY,
-76.1481512455353,43.014851900002,536,2018/02/09,1730,1000,300 PRIMROSE AV,MV THEFT,
-76.1285339995459,43.0393063849127,537,2018/02/09,0200,1000,700 OSTROM AV,LARCENY,
-76.1785514998027,43.0316099998454,538,2018/02/24,1511,1511,200 DUANE ST,BURGLARY,
-76.183227000367,43.052661000403,539,2018/02/24,0500,0500,1800 E  FAYETTE ST,AGGRAVATED ASSAULT,
-76.1563748281849,43.0090177378874,540,2018/02/09,1650,1540,800 VALLEY DR,BURGLARY,
-76.1430142274497,43.0549942335245,541,2018/02/09,1505,1511,700 JAMES ST,AGGRAVATED ASSAULT,
-76.1854994999847,43.044633000049,542,2018/02/24,2300,0605,300 BURNET PARK DR,LARCENY,
-76.1219549999325,43.0611119999048,543,2018/02/24,0300,1200,400 BOYDEN ST,MV THEFT,
-76.1048685002358,43.0640189999875,544,2018/02/24,0057,0057,300 S  MIDLER AV,AGGRAVATED ASSAULT,
-76.164034499573,43.0412399999392,545,2018/02/24,2010,2225,700 OSWEGO ST,AGGRAVATED ASSAULT,
-76.1486939996795,43.0706879995579,546,2018/02/24,0928,0928,700 FIRST NORTH ST,LARCENY,
-76.1034285003373,43.0488179995801,547,2018/02/25,1845,2000,100 W  FAYETTE ST,LARCENY,
