X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8473874.30078189,5318990.00055023,2023/10/16 00:00:00+00,1146,1146,1800 W GENESEE ST     ,,From Building,LARCENY,43.046091,-76.122108001,2931
-8476105.47722454,5323146.18527064,2023/09/05 00:00:00+00,1400,1200,1600 BUTTERNUT ST     ,,Motor Vehicle,MV THEFT,43.0733700000001,-76.142151,2932
-8478021.36069043,5315483.43183555,2023/07/20 00:00:00+00,0426,439,1500 SOUTH AV   ,,From Motor Vehicle,LARCENY,43.0230662970001,-76.159361674,2933
-8475439.97669197,5321974.53937738,2023/08/06 00:00:00+00,1854,1854,1000 OAK ST     ,,All Other,LARCENY,43.0656811640001,-76.136172707,2934
-8473874.30078189,5318990.00055023,2023/07/05 00:00:00+00,0825,825,1800 W GENESEE ST     ,,Shoplifting,LARCENY,43.046091,-76.122108001,2935
-8476105.47722454,5323146.18527064,2023/07/03 00:00:00+00,1935,1935,1600 BUTTERNUT ST     ,,All Other,LARCENY,43.0733700000001,-76.142151,2936
-8473960.2497815,5322502.56638655,2023/08/19 00:00:00+00,1400,1400,1500 TEALL AV   ,,All Other,LARCENY,43.06914642,-76.122880094,2937
-8475439.97669197,5321974.53937738,2023/11/22 00:00:00+00,2200,300,1000 OAK ST     ,,From Motor Vehicle,MV THEFT,43.0656811640001,-76.136172707,2938
-8473874.30078189,5318990.00055023,2023/10/14 00:00:00+00,2300,730,1800 W GENESEE ST     ,,Motor Vehicle,MV THEFT,43.046091,-76.122108001,2939
-8474004.5444748,5319309.43051296,2023/08/27 00:00:00+00,1200,1600,1600 E  FAYETTE ST     ,,From Building,LARCENY,43.048188,-76.123278,2940
-8476121.83773879,5317979.36347985,2023/04/01 00:00:00+00,2200,1100,1200 ALMOND ST     ,Yes,From Building,LARCENY,43.0394558780001,-76.142297969,2941
-8477187.7673928,5321280.66087729,2023/06/15 00:00:00+00,1528,1540,1000 N TOWNSEND ST   ,,,AGGRAVATED ASSAULT,43.061127185,-76.1518733779999,2942
-8476856.26306992,5316991.27664418,2023/06/20 00:00:00+00,1119,1119,1400 S SALINA ST     ,Yes,From Building,LARCENY,43.0329681110001,-76.148895424,2943
-8474004.5444748,5319309.43051296,2023/06/05 00:00:00+00,1941,1941,1600 E  FAYETTE ST     ,,,AGGRAVATED ASSAULT,43.048188,-76.123278,2944
-8480269.27145817,5319254.59197469,2023/08/16 00:00:00+00,1930,2115,200 N WILBUR AV   ,,Motor Vehicle,MV THEFT,43.047828,-76.1795549999999,2945
-8475439.97669197,5321974.53937738,2023/06/19 00:00:00+00,0100,600,1000 OAK ST     ,,From Motor Vehicle,LARCENY,43.0656811640001,-76.136172707,2946
-8480831.32356719,5320197.85967756,2023/11/20 00:00:00+00,1205,1205,1900 E  FAYETTE ST     ,,All Other,LARCENY,43.05402,-76.184604,2947
-8478299.54041688,5315490.37705753,2023/07/09 00:00:00+00,0400,1100,1500 W  COLVIN ST     ,,From Building,LARCENY,43.0231119090001,-76.161860605,2948
-8475439.97669197,5321974.53937738,2023/07/06 00:00:00+00,0050,50,1000 OAK ST     ,,,AGGRAVATED ASSAULT,43.0656811640001,-76.136172707,2949
-8473874.30078189,5318990.00055023,2023/09/17 00:00:00+00,1438,1438,1800 W GENESEE ST     ,Yes,Shoplifting,LARCENY,43.046091,-76.122108001,2950
-8476774.06631639,5321809.95280126,2023/07/26 00:00:00+00,1447,1447,1000 PARK ST     ,Yes,Motor Vehicle,MV THEFT,43.064601,-76.148157038,2951
-8480831.32356719,5320197.85967756,2023/09/12 00:00:00+00,0700,1225,1900 E FAYETTE ST     ,,From Motor Vehicle,LARCENY,43.05402,-76.184604,2952
-8476774.06631639,5321809.95280126,2023/11/04 00:00:00+00,2350,2350,1000 PARK ST     ,,All Other,LARCENY,43.064601,-76.148157038,2953
-8478652.7453613,5316996.89454315,2023/10/17 00:00:00+00,1048,1048,200 ONONDAGA AV   ,,All Other,LARCENY,43.0330050000001,-76.1650334989999,2954
-8480831.32356719,5320197.85967756,2023/09/04 00:00:00+00,1921,1921,1900 E FAYETTE ST     ,,From Building,LARCENY,43.05402,-76.184604,2955
-8476774.06631639,5321809.95280126,2023/11/19 00:00:00+00,1238,1324,1000 PARK ST     ,,All Other,LARCENY,43.064601,-76.148157038,2956
-8478652.7453613,5316996.89454315,2023/10/17 00:00:00+00,1030,1100,200 ONONDAGA AVE    ,,All Other,LARCENY,43.0330050000001,-76.1650334989999,2957
-8480831.32356719,5320197.85967756,2023/11/24 00:00:00+00,0000,0,1900 E FAYETTE ST     ,,From Building,BURGLARY,43.05402,-76.184604,2958
-8476211.17508105,5322419.30229642,2023/05/05 00:00:00+00,0210,215,1300 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.0686000000001,-76.1431004999999,2959
-8478299.54041688,5315490.37705753,2023/11/17 00:00:00+00,0730,730,1500 W  COLVIN ST     ,,All Other,LARCENY,43.0231119090001,-76.161860605,2960
-8480831.32356719,5320197.85967756,2023/09/11 00:00:00+00,0831,831,1900 E FAYETTE ST     ,,,AGGRAVATED ASSAULT,43.05402,-76.184604,2961
-8476211.17508105,5322419.30229642,2023/09/26 00:00:00+00,1315,1800,1300 BUTTERNUT ST     ,,From Building,BURGLARY,43.0686000000001,-76.1431004999999,2962
-8480709.21966677,5319918.25877153,2023/06/13 00:00:00+00,0534,534,1500 W GENESEE ST     ,,From Building,BURGLARY,43.052184649,-76.183507122,2963
-8473750.56916788,5318898.1493206,2023/02/15 00:00:00+00,0000,600,1900 E GENESEE ST     ,,Motor Vehicle,LARCENY,43.045488,-76.120996501,2964
-8476774.06631639,5321809.95280126,2023/09/28 00:00:00+00,1040,1040,1000 PARK ST   ,,,AGGRAVATED ASSAULT,43.064601,-76.148157038,2965
-8478412.79631022,5315697.62925918,2023/08/13 00:00:00+00,2200,945,200 PARKWAY DR     ,,Motor Vehicle,MV THEFT,43.0244730000001,-76.162878,2966
-8473750.56916788,5318898.1493206,2023/10/23 00:00:00+00,1500,1600,1900 E GENESEE ST     ,,From Building,BURGLARY,43.045488,-76.120996501,2967
-8476774.06631639,5321809.95280126,2023/01/17 00:00:00+00,1940,1940,1000 PARK ST   ,Yes,,ROBBERY,43.064601,-76.148157038,2968
-8474413.8105827,5320917.71378092,2023/04/13 00:00:00+00,1914,1914,200 PATTISON ST     ,,All Other,LARCENY,43.058745,-76.1269545,2969
-8476648.33139682,5317061.15849756,2023/12/06 00:00:00+00,1820,1820,1400 S STATE ST     ,Yes,,AGGRAVATED ASSAULT,43.033426977,-76.147027542,2970
-8476211.17508105,5322419.30229642,2023/09/04 00:00:00+00,0517,517,1300 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.0686000000001,-76.1431004999999,2971
-8474413.8105827,5320917.71378092,2023/01/31 00:00:00+00,1848,1848,200 PATTISON ST     ,,Motor Vehicle,MV THEFT,43.058745,-76.1269545,2972
-8470175.51934208,5319191.79218995,2023/11/09 00:00:00+00,0726,726,1400 SALT SPRINGS RD     ,,All Other,LARCENY,43.047415734,-76.088881282,2973
-8476774.06631639,5321809.95280126,2023/07/22 00:00:00+00,1457,2300,1000 PARK ST     ,Yes,All Other,LARCENY,43.064601,-76.148157038,2974
-8480709.21966677,5319918.25877153,2023/09/06 00:00:00+00,0800,0,1500 W GENESEE ST     ,,From Motor Vehicle,LARCENY,43.052184649,-76.183507122,2975
-8470175.51934208,5319191.79218995,2023/06/03 00:00:00+00,1930,900,1400 SALT SPRINGS RD     ,Yes,Motor Vehicle,MV THEFT,43.047415734,-76.088881282,2976
-8476646.72316413,5322909.84213196,2023/07/06 00:00:00+00,1420,1430,1000 POND ST     ,,All Other,BURGLARY,43.071819094,-76.147013095,2977
-8474363.71692316,5314166.97560508,2023/06/08 00:00:00+00,0800,800,200 PINE GROVE ST     ,,From Motor Vehicle,LARCENY,43.01442,-76.1265045009999,2978
-8480831.32356719,5320197.85967756,2023/03/20 00:00:00+00,0248,248,1900 W  FAYETTE ST     ,,From Building,BURGLARY,43.05402,-76.184604,2979
-8476646.72316413,5322909.84213196,2023/07/25 00:00:00+00,0900,900,1000 POND ST     ,,All Other,LARCENY,43.071819094,-76.147013095,2980
-8473151.28046655,5320495.65941178,2023/09/02 00:00:00+00,2130,2301,1600 BURNET AV   ,,Motor Vehicle,MV THEFT,43.0559747510001,-76.1156129989999,2981
-8480831.32356719,5320197.85967756,2023/04/02 00:00:00+00,0000,207,1900 W FAYETTE ST     ,,Motor Vehicle,MV THEFT,43.05402,-76.184604,2982
-8476211.17508105,5322419.30229642,2023/02/05 00:00:00+00,1015,1015,1300 BUTTERNUT ST     ,Yes,Of Bicycle,MV THEFT,43.0686000000001,-76.1431004999999,2983
-8473151.28046655,5320495.65941178,2023/03/26 00:00:00+00,0457,457,1600 BURNET AV   ,,From Building,BURGLARY,43.0559747510001,-76.1156129989999,2984
-8478022.65823041,5315614.7869686,2023/12/08 00:00:00+00,1644,1645,1400 SOUTH AV   ,,Motor Vehicle,MV THEFT,43.0239289520001,-76.1593733299999,2985
-8477158.0447548,5317896.6141269,2023/04/30 00:00:00+00,0000,0,1000 S  CLINTON ST     ,,From Building,LARCENY,43.0389125730001,-76.151606375,2986
-8479033.45813113,5319617.90328794,2023/09/14 00:00:00+00,0900,1010,200 RICHMOND AV   ,,All Other,MV THEFT,43.050213,-76.1684534999999,2987
-8480831.32356719,5320197.85967756,2023/05/31 00:00:00+00,0000,1000,1900 W FAYETTE ST     ,,From Motor Vehicle,LARCENY,43.05402,-76.184604,2988
-8476211.17508105,5322419.30229642,2023/05/28 00:00:00+00,1805,1805,1300 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.0686000000001,-76.1431004999999,2989
-8479033.45813113,5319617.90328794,2023/10/07 00:00:00+00,1225,1225,200 RICHMOND AV   ,Yes,From Building,BURGLARY,43.050213,-76.1684534999999,2990
-8480831.32356719,5320197.85967756,2023/01/07 00:00:00+00,0204,204,1900 W FAYETTE ST   ,,,AGGRAVATED ASSAULT,43.05402,-76.184604,2991
-8476211.17508105,5322419.30229642,2023/10/22 00:00:00+00,0000,2057,1300 BUTTERNUT ST     ,,All Other,LARCENY,43.0686000000001,-76.1431004999999,2992
-8476471.45641449,5323975.64964576,2023/02/27 00:00:00+00,1000,900,1600 COURT ST     ,,From Building,BURGLARY,43.078812713,-76.1454386469999,2993
-8478022.65823041,5315614.7869686,2023/09/06 00:00:00+00,1408,1408,1400 SOUTH AV   ,,All Other,LARCENY,43.0239289520001,-76.1593733299999,2994
-8474016.83737485,5319475.94818358,2023/06/20 00:00:00+00,0459,459,1600 ERIE BLVD E ,,,BURGLARY,43.0492811300001,-76.123388429,2995
-8479571.57510247,5317752.72485934,2023/07/05 00:00:00+00,1200,1800,1000 S GEDDES ST     ,,From Motor Vehicle,LARCENY,43.037967832,-76.173287487,2996
-8481860.7505583,5319650.80765171,2023/07/17 00:00:00+00,1803,1803,1900 W GENESEE ST     ,,,AGGRAVATED ASSAULT,43.0504290000001,-76.1938514999999,2997
-8477766.08572845,5315642.81190976,2023/02/22 00:00:00+00,1530,1530,200 ROCKLAND AV   ,,All Other,LARCENY,43.0241130000001,-76.1570685,2998
-8479571.57510247,5317752.72485934,2023/01/21 00:00:00+00,1541,1541,1000 S GEDDES ST   ,,Shoplifting,LARCENY,43.037967832,-76.173287487,2999
-8476211.17508105,5322419.30229642,2023/09/10 00:00:00+00,2239,2239,1300 BUTTERNUT ST     ,,All Other,LARCENY,43.0686000000001,-76.1431004999999,3000
-8471961.65504339,5320098.93092118,2023/04/25 00:00:00+00,0132,132,2400 ERIE BLVD E ,,From Motor Vehicle,MV THEFT,43.0533706200001,-76.1049264119999,3001
-8475864.02524901,5320965.70602673,2023/05/24 00:00:00+00,1445,1445,300 HIGHLAND ST     ,,,ROBBERY,43.05906,-76.139982,3002
-8480351.15150775,5319376.20737861,2023/09/23 00:00:00+00,1945,2200,200 TOMPKINS ST     ,,Motor Vehicle,MV THEFT,43.048626369,-76.180290541,3003
-8473672.92371173,5321640.36597696,2023/03/05 00:00:00+00,1400,1700,300 HIXSON AV   ,,Motor Vehicle,MV THEFT,43.0634880000001,-76.120299,3004
-8480351.15150775,5319376.20737861,2023/11/27 00:00:00+00,1650,1650,200 TOMPKINS ST     ,,All Other,LARCENY,43.048626369,-76.180290541,3005
-8473672.92371173,5321640.36597696,2023/11/27 00:00:00+00,1930,1930,300 HIXSON AVE    ,Yes,All Other,LARCENY,43.0634880000001,-76.120299,3006
-8479122.98293542,5317502.05369699,2023/03/03 00:00:00+00,2301,2301,200 FITCH ST     ,Yes,,ROBBERY,43.036321953,-76.169257715,3007
-8471961.65504339,5320098.93092118,2023/10/07 00:00:00+00,1132,1150,2400 ERIE BLVD E ,,From Coin Operated Machine/Device,LARCENY,43.0533706200001,-76.1049264119999,3008
-8478241.19609064,5322154.13712675,2023/10/15 00:00:00+00,2040,2040,200 TURTLE ST     ,Yes,,ROBBERY,43.0668598230001,-76.161336489,3009
-8473672.92371173,5321640.36597696,2023/10/22 00:00:00+00,1000,1530,300 HIXSON AVE    ,,All Other,LARCENY,43.0634880000001,-76.120299,3010
-8476836.51387905,5323221.33798711,2023/07/03 00:00:00+00,2015,2015,2400 GRANT BLVD   ,,All Other,LARCENY,43.0738631510001,-76.1487180139999,3011
-8478241.19609064,5322154.13712675,2023/01/22 00:00:00+00,2334,2334,200 TURTLE ST     ,Yes,,AGGRAVATED ASSAULT,43.0668598230001,-76.161336489,3012
-8479122.98293542,5317502.05369699,2023/06/02 00:00:00+00,0350,355,200 FITCH ST     ,Yes,All Other,LARCENY,43.036321953,-76.169257715,3013
-8473672.92371173,5321640.36597696,2023/08/21 00:00:00+00,2000,700,300 HIXSON AVE    ,,Of Bicycle,MV THEFT,43.0634880000001,-76.120299,3014
-8476836.51387905,5323221.33798711,2023/10/16 00:00:00+00,1826,1826,2400 GRANT BLVD   ,,All Other,LARCENY,43.0738631510001,-76.1487180139999,3015
-8473013.68968725,5318825.49152482,2023/09/01 00:00:00+00,0131,131,2400 E GENESEE ST     ,,,BURGLARY,43.045011,-76.1143769999999,3016
-8479122.98293542,5317502.05369699,2023/12/23 00:00:00+00,0808,808,200 FITCH ST     ,Yes,,AGGRAVATED ASSAULT,43.036321953,-76.169257715,3017
-8473863.78097869,5319094.1910977,2023/11/28 00:00:00+00,2100,2100,300 COLUMBUS AV   ,Yes,,AGGRAVATED ASSAULT,43.046775,-76.1220135,3018
-8473672.92371173,5321640.36597696,2023/08/05 00:00:00+00,2250,2250,300 HIXSON AVE    ,,Motor Vehicle,MV THEFT,43.0634880000001,-76.120299,3019
-8476106.35397685,5315507.00285452,2023/07/13 00:00:00+00,2030,1015,2300 S STATE ST     ,,Motor Vehicle,MV THEFT,43.023221097,-76.1421588759999,3020
-8475237.19788678,5319481.80871885,2023/09/27 00:00:00+00,2317,2317,200 UNIVERSITY AV   ,,Motor Vehicle,LARCENY,43.049319602,-76.134351114,3021
-8479122.98293542,5317502.05369699,2023/10/15 00:00:00+00,1049,1049,200 FITCH ST     ,,,AGGRAVATED ASSAULT,43.036321953,-76.169257715,3022
-8478763.17140186,5322900.26025645,2023/12/22 00:00:00+00,1646,1646,2000 PARK ST     ,,From Building,LARCENY,43.071756216,-76.1660254729999,3023
-8473863.78097869,5319094.1910977,2023/07/16 00:00:00+00,0446,450,300 COLUMBUS AV   ,,All Other,LARCENY,43.046775,-76.1220135,3024
-8478081.15272664,5322066.35564189,2023/11/27 00:00:00+00,1630,1635,2400 LODI ST     ,,All Other,LARCENY,43.0662837360001,-76.1598987949999,3025
-8475495.62096395,5317965.55295859,2023/09/13 00:00:00+00,1631,1634,200 UNIVERSITY PL     ,,Of Bicycle,LARCENY,43.039365203,-76.1366725679999,3026
-8478841.87984782,5314394.89495915,2023/11/26 00:00:00+00,1730,1830,200 FLETCHER AV   ,,Motor Vehicle,MV THEFT,43.015917029,-76.166732523,3027
-8478715.36257487,5317734.32163876,2023/03/12 00:00:00+00,1701,1701,300 KELLOGG ST     ,Yes,,AGGRAVATED ASSAULT,43.0378470000001,-76.1655959989999,3028
-8473863.78097869,5319094.1910977,2023/01/18 00:00:00+00,1952,1952,300 COLUMBUS AV   ,,,AGGRAVATED ASSAULT,43.046775,-76.1220135,3029
-8478081.15272664,5322066.35564189,2023/07/25 00:00:00+00,1044,1044,2400 LODI ST     ,Yes,All Other,LARCENY,43.0662837360001,-76.1598987949999,3030
-8475495.62096395,5317965.55295859,2023/09/13 00:00:00+00,1632,1634,200 UNIVERSITY PL     ,,Of Bicycle,LARCENY,43.039365203,-76.1366725679999,3031
-8472681.44787274,5322909.97364319,2023/10/09 00:00:00+00,0048,48,200 FOBES AV   ,,Motor Vehicle,MV THEFT,43.0718199570001,-76.1113924209999,3032
-8478715.36257487,5317734.32163876,2023/11/27 00:00:00+00,0403,403,300 KELLOGG ST     ,,,BURGLARY,43.0378470000001,-76.1655959989999,3033
-8474907.73505203,5318643.16407213,2023/03/30 00:00:00+00,1830,1900,300 COMSTOCK AV   ,,From Building,LARCENY,43.0438140000001,-76.131391499,3034
-8472823.55488378,5322404.31934948,2023/12/04 00:00:00+00,0311,312,2400 JAMES ST     ,,,ROBBERY,43.0685016740001,-76.11266899,3035
-8478213.30265452,5314707.86106368,2023/07/08 00:00:00+00,1500,558,200 VALLEY DR     ,,All Other,LARCENY,43.0179726060001,-76.161085918,3036
-8472681.44787274,5322909.97364319,2023/03/27 00:00:00+00,1850,1419,200 FOBES AV   ,,All Other,LARCENY,43.0718199570001,-76.1113924209999,3037
-8473772.10937802,5316844.7560445,2023/03/27 00:00:00+00,1533,1533,300 KENSINGTON PL     ,,From Motor Vehicle,LARCENY,43.0320060000001,-76.12119,3038
-8478664.61268694,5322616.28641359,2023/09/25 00:00:00+00,0100,115,200 WOLF ST   ,,,ROBBERY,43.069892699,-76.165140105,3039
-8478500.96134692,5316772.11421144,2023/07/26 00:00:00+00,1240,1331,300 COOLIDGE AV   ,,From Motor Vehicle,LARCENY,43.031529,-76.16367,3040
-8478500.96134692,5316772.11421144,2023/08/26 00:00:00+00,1330,1330,300 COOLIDGE AV   ,Yes,,BURGLARY,43.031529,-76.16367,3041
-8478500.96134692,5316772.11421144,2023/07/25 00:00:00+00,2035,2035,300 COOLIDGE AV   ,Yes,,AGGRAVATED ASSAULT,43.031529,-76.16367,3042
-8472515.41206923,5322043.88268922,2023/07/20 00:00:00+00,1800,115,200 WOODBINE AV   ,,,BURGLARY,43.066136251,-76.1099008959999,3043
-8472515.41206923,5322043.88268922,2023/07/07 00:00:00+00,2100,1000,200 WOODBINE AV   ,,Motor Vehicle,MV THEFT,43.066136251,-76.1099008959999,3044
-8472515.41206923,5322043.88268922,2023/02/20 00:00:00+00,1930,800,200 WOODBINE AV   ,Yes,Motor Vehicle,MV THEFT,43.066136251,-76.1099008959999,3045
-8472515.41206923,5322043.88268922,2023/06/09 00:00:00+00,1643,1643,200 WOODBINE AV   ,,Motor Vehicle,MV THEFT,43.066136251,-76.1099008959999,3046
-8476557.32303767,5322664.79040832,2023/03/17 00:00:00+00,2000,900,300 CRAIG ST     ,Yes,Motor Vehicle,MV THEFT,43.070211,-76.1462099999999,3047
-8479120.62129242,5316265.00770804,2023/11/01 00:00:00+00,0000,1900,300 CROSSETT ST     ,,,BURGLARY,43.028199,-76.1692365,3048
-8472515.41206923,5322043.88268922,2023/11/06 00:00:00+00,1025,1025,200 WOODBINE AVE    ,,All Other,LARCENY,43.066136251,-76.1099008959999,3049
-8479120.62129242,5316265.00770804,2023/06/30 00:00:00+00,2333,2350,300 CROSSETT ST     ,,,AGGRAVATED ASSAULT,43.028199,-76.1692365,3050
-8472515.41206923,5322043.88268922,2023/04/04 00:00:00+00,1200,1300,200 WOODBINE AVE    ,,Of Bicycle,MV THEFT,43.066136251,-76.1099008959999,3051
-8476295.57340015,5316498.08643021,2023/06/16 00:00:00+00,0230,600,200 WOODLAND AV   ,,From Building,BURGLARY,43.0297295730001,-76.1438586629999,3052
-8480153.55484749,5316652.87318119,2023/03/06 00:00:00+00,1500,1500,300 DUANE ST     ,,Of MV Parts/Accessories,LARCENY,43.0307460000001,-76.1785154999999,3053
-8480153.55484749,5316652.87318119,2023/10/29 00:00:00+00,1842,2130,300 DUANE ST     ,,Motor Vehicle,MV THEFT,43.0307460000001,-76.1785154999999,3054
-8476854.88003656,5319351.93060151,2023/06/28 00:00:00+00,0938,938,300 E  FAYETTE ST     ,Yes,,AGGRAVATED ASSAULT,43.0484670000001,-76.148883,3055
-8473598.35701874,5318897.86904626,2023/09/05 00:00:00+00,2330,2351,2000 E  GENESEE ST     ,,From Motor Vehicle,LARCENY,43.0454861600001,-76.119629156,3056
-8476769.7206261,5319449.27024237,2023/10/13 00:00:00+00,1600,1605,300 E  WASHINGTON ST     ,,Unknown,LARCENY,43.0491060000001,-76.148118,3057
-8473598.35701874,5318897.86904626,2023/02/14 00:00:00+00,1400,1900,2000 E GENESEE ST     ,,All Other,LARCENY,43.0454861600001,-76.119629156,3058
-8473598.35701874,5318897.86904626,2023/12/06 00:00:00+00,1221,1221,2000 E GENESEE ST     ,,From Building,LARCENY,43.0454861600001,-76.119629156,3059
-8478661.26141367,5316781.70838345,2023/05/06 00:00:00+00,1700,641,300 E ONONDAGA ST     ,,From Building,LARCENY,43.031592,-76.16511,3060
-8478661.26141367,5316781.70838345,2023/08/02 00:00:00+00,1030,1037,300 E ONONDAGA ST     ,Yes,,AGGRAVATED ASSAULT,43.031592,-76.16511,3061
-8473073.01451556,5319740.45770209,2023/02/09 00:00:00+00,1430,1430,2000 ERIE BLVD E ,,Shoplifting,LARCENY,43.051017502,-76.114909924,3062
-8476769.7206261,5319449.27024237,2023/11/01 00:00:00+00,0730,1630,300 E WASHINGTON ST     ,,Motor Vehicle,MV THEFT,43.0491060000001,-76.148118,3063
-8476769.7206261,5319449.27024237,2023/10/28 00:00:00+00,0330,1900,300 E WASHINGTON ST     ,,From Motor Vehicle,LARCENY,43.0491060000001,-76.148118,3064
-8476769.7206261,5319449.27024237,2023/04/25 00:00:00+00,2030,2230,300 E WASHINGTON ST     ,,Motor Vehicle,MV THEFT,43.0491060000001,-76.148118,3065
-8473073.01451556,5319740.45770209,2023/09/14 00:00:00+00,1145,1145,2000 ERIE BLVD E ,,Shoplifting,LARCENY,43.051017502,-76.114909924,3066
-8473073.01451556,5319740.45770209,2023/02/26 00:00:00+00,1940,2010,2000 ERIE BLVD E ,,Shoplifting,LARCENY,43.051017502,-76.114909924,3067
-8473073.01451556,5319740.45770209,2023/04/03 00:00:00+00,1439,1439,2000 ERIE BLVD E ,,All Other,LARCENY,43.051017502,-76.114909924,3068
-8474521.51219004,5317471.14395332,2023/09/18 00:00:00+00,2230,2340,300 EUCLID AVE    ,,From Motor Vehicle,LARCENY,43.036119,-76.127922,3069
-8478036.09115337,5318770.65582662,2023/11/16 00:00:00+00,1830,700,300 FABIUS ST     ,,Motor Vehicle,MV THEFT,43.044651,-76.1594939999999,3070
-8476854.88003656,5319351.93060151,2023/08/20 00:00:00+00,1934,1934,300 FAYETTE BLVD   ,,,AGGRAVATED ASSAULT,43.0484670000001,-76.148883,3071
-8473073.01451556,5319740.45770209,2023/01/09 00:00:00+00,1429,1429,2000 ERIE BLVD E ,Yes,Shoplifting,LARCENY,43.051017502,-76.114909924,3072
-8475646.61828349,5313466.82277737,2023/06/22 00:00:00+00,1749,1749,300 FILLMORE AVE    ,,From Building,BURGLARY,43.009821,-76.138029,3073
-8473073.01451556,5319740.45770209,2023/05/22 00:00:00+00,1607,1607,2000 ERIE BLVD E ,,Shoplifting,LARCENY,43.051017502,-76.114909924,3074
-8473073.01451556,5319740.45770209,2023/06/26 00:00:00+00,1437,1443,2000 ERIE BLVD E ,,Shoplifting,LARCENY,43.051017502,-76.114909924,3075
-8472659.52683861,5321671.90615058,2023/10/05 00:00:00+00,1700,800,300 FOREST HILL DR     ,,Motor Vehicle,MV THEFT,43.0636950000001,-76.1111955009999,3076
-8472659.52683861,5321671.90615058,2023/09/19 00:00:00+00,0145,215,300 FOREST HILL DR     ,,From Motor Vehicle,LARCENY,43.0636950000001,-76.1111955009999,3077
-8473073.01451556,5319740.45770209,2023/09/04 00:00:00+00,1230,1230,2000 ERIE BLVD E ,,All Other,LARCENY,43.051017502,-76.114909924,3078
-8476118.50171628,5316274.60135954,2023/08/27 00:00:00+00,1205,851,300 GARFIELD AV   ,,All Other,LARCENY,43.028262,-76.1422680009999,3079
-8476118.50171628,5316274.60135954,2023/09/16 00:00:00+00,0730,1700,300 GARFIELD AV   ,,From Building,BURGLARY,43.028262,-76.1422680009999,3080
-8475378.1156717,5320348.68165837,2023/12/20 00:00:00+00,1055,1321,300 GERTRUDE ST     ,,All Other,LARCENY,43.05501,-76.135617,3081
-8473073.01451556,5319740.45770209,2023/05/14 00:00:00+00,1625,1625,2000 ERIE BLVD E ,,Shoplifting,LARCENY,43.051017502,-76.114909924,3082
-8475378.1156717,5320348.68165837,2023/10/15 00:00:00+00,0300,300,300 GERTRUDE ST   ,,,AGGRAVATED ASSAULT,43.05501,-76.135617,3083
-8474035.95204461,5319322.77795723,2023/10/28 00:00:00+00,1620,640,200 CHERRY ST     ,,From Building,BURGLARY,43.0482756220001,-76.1235601389999,3084
-8478584.29912523,5322346.00393616,2023/02/28 00:00:00+00,0000,0,200 LEMOYNE AV   ,,From Motor Vehicle,LARCENY,43.0681189760001,-76.1644186359999,3085
-8477920.37454269,5318626.71364986,2023/01/30 00:00:00+00,1315,1710,300 GIFFORD ST     ,,From Building,LARCENY,43.043706,-76.1584544999999,3086
-8477920.37454269,5318626.71364986,2023/04/02 00:00:00+00,2119,2119,300 GIFFORD ST     ,Yes,,AGGRAVATED ASSAULT,43.043706,-76.1584544999999,3087
-8473073.01451556,5319740.45770209,2023/07/06 00:00:00+00,1330,1330,2000 ERIE BLVD E,,All Other,LARCENY,43.051017502,-76.114909924,3088
-8477920.37454269,5318626.71364986,2023/08/20 00:00:00+00,1800,1125,300 GIFFORD ST     ,,All Other,LARCENY,43.043706,-76.1584544999999,3089
-8477920.37454269,5318626.71364986,2023/03/05 00:00:00+00,2004,2004,300 GIFFORD ST     ,,,AGGRAVATED ASSAULT,43.043706,-76.1584544999999,3090
-8477920.37454269,5318626.71364986,2023/08/10 00:00:00+00,0630,645,300 GIFFORD ST     ,,From Motor Vehicle,LARCENY,43.043706,-76.1584544999999,3091
-8471641.20151768,5317522.85824036,2023/09/27 00:00:00+00,1600,900,2000 EUCLID AV   ,,From Motor Vehicle,LARCENY,43.0364585550001,-76.1020477289999,3092
-8477920.37454269,5318626.71364986,2023/10/19 00:00:00+00,1706,1706,300 GIFFORD ST   ,,,AGGRAVATED ASSAULT,43.043706,-76.1584544999999,3093
-8477920.37454269,5318626.71364986,2023/08/02 00:00:00+00,1303,1303,300 GIFFORD ST     ,Yes,Motor Vehicle,MV THEFT,43.043706,-76.1584544999999,3094
-8477920.37454269,5318626.71364986,2023/04/24 00:00:00+00,0415,415,300 GIFFORD ST     ,,From Building,BURGLARY,43.043706,-76.1584544999999,3095
-8476147.81981926,5323018.61611105,2023/12/02 00:00:00+00,0143,143,2000 GRANT BLVD   ,,From Building,BURGLARY,43.0725328840001,-76.14253137,3096
-8476147.81981926,5323018.61611105,2023/11/02 00:00:00+00,1820,1820,2000 GRANT BLVD   ,Yes,,ROBBERY,43.0725328840001,-76.14253137,3097
-8476147.81981926,5323018.61611105,2023/07/22 00:00:00+00,1810,1810,2000 GRANT BLVD   ,,Motor Vehicle,MV THEFT,43.0725328840001,-76.14253137,3098
