ObjectID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_SingleLine,USER_DATEEND,USER_TIMESTART,USER_TIMEEND,USER_ADDRESS,USER_CODE_DEFINED,USER_Arrest,USER_LarcenyCode
1296,SyrPoints,M,95.89,A,"300 SHUART, 13203","300 SHUART, 13203",300 SHUART,PointAddress,,,"300 SHUART, 13203",,,20,,300,,,,,,,SHUART,,,,,,,,,,300 SHUART,,,,,,,,,,,,13203,,,ENG,0,942383.451857521,1115694.03625809,942383.451857521,1115694.03625809,942118.192406299,942648.702586992,1115328.12331822,1116059.9524534,,300 SHUART AV,2022/09/30 00:00:00+00,0055,0055,300 SHUART AV,LARCENY,Yes,All Other
1297,SyrPoints,M,78.53,A,"300 HIAWATHA E E, 13208","300 HIAWATHA E E, 13208",300 HIAWATHA E E,PointAddress,,,"300 HIAWATHA E E, 13208",,,20,300 BLDG,300,,,,,,,HIAWATHA,E,E,,,,,,,,300 HIAWATHA E E,,,,,,,,,,,,13208,,,ENG,0,932068.924772456,1119973.37352278,932068.924772456,1119973.37352278,931803.550179914,932334.290644326,1119607.582584,1120339.16771647,BLVD W,300 HIAWATHA BLVD W,2022/09/30 00:00:00+00,2147,2147,300 HIAWATHA BLVD W,LARCENY,,All Other
1298,SyrStreets,M,100,A,300 PARK ST,300 PARK ST,300 PARK ST,StreetAddress,,,300 PARK ST,,,20,,300,300,312,300-312,R,,,PARK,ST,,,,,,,,,300 PARK ST,,,,,,,,,,,,,,,ENG,0,939707.626321471,1116463.29530598,939707.626321471,1116463.29530598,939442.332892023,939972.911029604,1116097.41409633,1116829.17977091,,300 PARK ST,2022/10/02 00:00:00+00,0153,0153,300 PARK ST,BURGLARY,,
1299,SyrPoints,M,89.09,A,"100 AMIDON, 13205","100 AMIDON, 13205",100 AMIDON,PointAddress,,,"100 AMIDON, 13205",,,20,CLARY SCHOOL (ORIGINAL LOCATION),100,,,,,,,AMIDON,,,,,,,,,,100 AMIDON,,,,,,,,,,,,13205,,,ENG,0,937246.686971724,1092226.34611118,937246.686971724,1092226.34611118,936981.060625407,937512.304608421,1091860.50021989,1092592.19525731,DR,100 AMIDON DR,2022/09/29 00:00:00+00,1300,1623,100 AMIDON DR,LARCENY,,Unknown
1300,SyrStreets,M,100,A,700 LIVINGSTON AVE,700 LIVINGSTON AVE,700 LIVINGSTON AVE,StreetAddress,,,700 LIVINGSTON AVE,,,20,,700,700,798,700-798,R,,,LIVINGSTON,AVE,,,,,,,,,700 LIVINGSTON AVE,,,,,,,,,,,,,,,ENG,0,942166.950581187,1107250.27486651,942166.950581187,1107250.27486651,941901.585414451,942432.307030067,1106884.36661054,1107616.18637779,,700 LIVINGSTON AVE,2022/10/02 00:00:00+00,0630,1355,700 LIVINGSTON AVE,LARCENY,,From Motor Vehicle
1301,SyrPoints,M,95.89,A,"600 BURNET, 13203","600 BURNET, 13203",600 BURNET,PointAddress,,,"600 BURNET, 13203",,,20,OOMPA LOOMPYAS,600,,,,,,,BURNET,,,,,,,,,,600 BURNET,,,,,,,,,,,,13203,,,ENG,0,939696.490600602,1112366.53853559,939696.490600602,1112366.53853559,939431.147407364,939961.825074383,1112000.65847221,1112732.42185421,,600 BURNET AV,2022/09/30 00:00:00+00,1625,1625,600 BURNET AV,AGGRAVATED ASSAULT,Yes,
1302,SyrStreets,M,100,A,100 CUMBERLAND AVE,100 CUMBERLAND AVE,100 CUMBERLAND AVE,StreetAddress,,,100 CUMBERLAND AVE,,,20,,100,100,138,100-138,R,,,CUMBERLAND,AVE,,,,,,,,,100 CUMBERLAND AVE,,,,,,,,,,,,,,,ENG,0,945809.101296084,1109824.67370437,945809.101296084,1109824.67370437,945543.82617067,946074.367701406,1109458.72137129,1110190.629293,,100 CUMBERLAND AV,2022/10/01 00:00:00+00,1534,1534,100 CUMBERLAND AV,LARCENY,,All Other
1303,SyrStreets,M,100,A,100 ELMHURST AVE,100 ELMHURST AVE,100 ELMHURST AVE,StreetAddress,,,100 ELMHURST AVE,,,20,,100,100,118,100-118,R,,,ELMHURST,AVE,,,,,,,,,100 ELMHURST AVE,,,,,,,,,,,,,,,ENG,0,934531.619100167,1101016.70157264,934531.619100167,1101016.70157264,934266.055142314,934797.174345223,1100650.88588283,1101382.52051726,,100 ELMHURST AV,2022/10/01 00:00:00+00,1455,0618,100 ELMHURST AV,LARCENY,,All Other
1304,SyrPoints,M,92,A,"1500 W ONONDAGA, 13204","1500 W ONONDAGA, 13204",1500 W ONONDAGA,PointAddress,,,"1500 W ONONDAGA, 13204",,,20,,1500,,,,,W,,ONONDAGA,,,,,,,,,,1500 W ONONDAGA,,,,,,,,,,,,13204,,,ENG,0,928447.629684531,1105709.69515077,928447.629684531,1105709.69515077,928182.024088659,928713.226567245,1105343.95084946,1106075.44270662,ST,1500 W  ONONDAGA ST,2022/09/29 00:00:00+00,2249,2249,1500 W  ONONDAGA ST,MV THEFT,,Of Bicycle
1305,SyrPoints,M,78.53,A,"300 HIAWATHA E E, 13208","300 HIAWATHA E E, 13208",300 HIAWATHA E E,PointAddress,,,"300 HIAWATHA E E, 13208",,,20,300 BLDG,300,,,,,,,HIAWATHA,E,E,,,,,,,,300 HIAWATHA E E,,,,,,,,,,,,13208,,,ENG,0,932068.924772456,1119973.37352278,932068.924772456,1119973.37352278,931803.550179914,932334.290644326,1119607.582584,1120339.16771647,BLVD W,300 HIAWATHA BLVD W,2022/09/29 00:00:00+00,1730,1000,300 HIAWATHA BLVD W,MV THEFT,,Of Bicycle
1306,SyrStreets,M,100,A,100 MALVERNE DR,100 MALVERNE DR,100 MALVERNE DR,StreetAddress,,,100 MALVERNE DR,,,20,,100,100,198,100-198,R,,,MALVERNE,DR,,,,,,,,,100 MALVERNE DR,,,,,,,,,,,,,,,ENG,0,938279.50196939,1121855.27715189,938279.50196939,1121855.27715189,938014.250696184,938544.744519262,1121489.41164978,1122221.14590927,,100 MALVERNE DR,2022/10/01 00:00:00+00,0300,1757,100 MALVERNE DR,MV THEFT,,Of Bicycle
1307,SyrStreets,M,100,A,300 SEYMOUR ST,300 SEYMOUR ST,300 SEYMOUR ST,StreetAddress,,,300 SEYMOUR ST,,,20,,300,300,398,300-398,R,,,SEYMOUR,ST,,,,,,,,,300 SEYMOUR ST,,,,,,,,,,,,,,,ENG,0,933247.33740629,1108845.99268844,933247.33740629,1108845.99268844,932981.84732847,933512.818768132,1108480.19040007,1109211.79823165,,300 SEYMOUR ST,2022/10/02 00:00:00+00,0807,0807,300 SEYMOUR ST,AGGRAVATED ASSAULT,Yes,
1308,SyrPoints,M,90,A,"300 VILLAGE, 13206","300 VILLAGE, 13206",300 VILLAGE,PointAddress,,,"300 VILLAGE, 13206",,,20,GRANT VILLAGE APTS,300,,,,,,,VILLAGE,,,,,,,,,,300 VILLAGE,,,,,,,,,,,,13206,,,ENG,0,944904.823233561,1119463.78059945,944904.823233561,1119463.78059945,944639.650233043,945169.98750988,1119097.83663674,1119829.72781779,DR,300 VILLAGE DR,2022/09/29 00:00:00+00,1314,1314,300 VILLAGE DR,LARCENY,,From Building
1309,SyrPoints,M,88,A,"400 JAMES, 13203","400 JAMES, 13203",400 JAMES,PointAddress,,,"400 JAMES, 13203",,,20,SNOWDON APTS,400,,,,,,,JAMES,,,,,,,,,,400 JAMES,,,,,,,,,,,,13203,,,ENG,0,936606.984509707,1112507.74495746,936606.984509707,1112507.74495746,936341.593053236,936872.36724756,1112141.90170779,1112873.59146221,ST,400 JAMES ST,2022/09/29 00:00:00+00,1632,1632,400 JAMES ST,MV THEFT,Yes,Of Bicycle
1310,SyrStreets,M,100,A,4100 S SALINA ST,4100 S SALINA ST,4100 S SALINA ST,StreetAddress,,,4100 S SALINA ST,,,20,,4100,4100,4198,4100-4198,R,S,,SALINA,ST,,,,,,,,,4100 S SALINA ST,,,,,,,,,,,,,,,ENG,0,938080.578214222,1096589.77427468,938080.578214222,1096589.77427468,937815.018075022,938346.129641591,1096223.91737225,1096955.63443206,,4100 S  SALINA ST,2022/10/02 00:00:00+00,1655,1655,4100 S  SALINA ST,LARCENY,Yes,Shoplifting
1311,SyrPoints,M,89.09,A,"100 AMIDON, 13205","100 AMIDON, 13205",100 AMIDON,PointAddress,,,"100 AMIDON, 13205",,,20,CLARY SCHOOL (ORIGINAL LOCATION),100,,,,,,,AMIDON,,,,,,,,,,100 AMIDON,,,,,,,,,,,,13205,,,ENG,0,937246.686971724,1092226.34611118,937246.686971724,1092226.34611118,936981.060625407,937512.304608421,1091860.50021989,1092592.19525731,DR,100 AMIDON DR,2022/09/28 00:00:00+00,1345,1400,100 AMIDON DR,LARCENY,,All Other
1312,SyrPoints,M,90.77,A,"900 HIGHLAND, 13203","900 HIGHLAND, 13203",900 HIGHLAND,PointAddress,,,"900 HIGHLAND, 13203",,,20,,900,,,,,,,HIGHLAND,,,,,,,,,,900 HIGHLAND,,,,,,,,,,,,13203,,,ENG,0,938303.330834612,1116767.77178953,938303.330834612,1116767.77178953,938038.01836789,938568.634580292,1116401.90725733,1117133.63957696,ST,900 HIGHLAND ST,2022/09/29 00:00:00+00,1551,1551,900 HIGHLAND ST,LARCENY,,All Other
1313,SyrStreets,M,100,A,1900 SOUTH AVE,1900 SOUTH AVE,1900 SOUTH AVE,StreetAddress,,,1900 SOUTH AVE,,,20,,1900,1900,1988,1900-1988,R,,,SOUTH,AVE,,,,,,,,,1900 SOUTH AVE,,,,,,,,,,,,,,,ENG,0,933208.986440596,1100372.72871269,933208.986440596,1100372.72871269,932943.39332775,933474.570841312,1100006.92894517,1100738.53173494,,1900 SOUTH AV,2022/10/01 00:00:00+00,1216,1216,1900 SOUTH AV,AGGRAVATED ASSAULT,,
1314,SyrStreets,M,100,A,100 N BEECH ST,100 N BEECH ST,100 N BEECH ST,StreetAddress,,,100 N BEECH ST,,,20,,100,100,102,100-102,R,N,,BEECH,ST,,,,,,,,,100 N BEECH ST,,,,,,,,,,,,,,,ENG,0,942033.925896435,1111802.54659807,942033.925896435,1111802.54659807,941768.613678963,942299.229394025,1111436.63879586,1112168.45765565,,100 N  BEECH ST,2022/10/01 00:00:00+00,0938,0938,100 N  BEECH ST,LARCENY,,From Motor Vehicle
1315,SyrPoints,M,95.89,A,"200 SLOCUM, 13244","200 SLOCUM, 13244",200 SLOCUM,PointAddress,,,"200 SLOCUM, 13244",,,20,SU BL72,200,,,,,,,SLOCUM,,,,,,,,,,200 SLOCUM,,,,,,,,,,,,13244,,,ENG,0,945012.220293055,1101013.13617481,945012.220293055,1101013.13617481,944746.825614278,945277.606255968,1100647.19555321,1101379.08005182,,200 SLOCUM AV,2022/09/28 00:00:00+00,1504,1504,200 SLOCUM AV,AGGRAVATED ASSAULT,,
1316,SyrPoints,M,90.77,A,"200 BERKELEY, 13210","200 BERKELEY, 13210",200 BERKELEY,PointAddress,,,"200 BERKELEY, 13210",,,20,,200,,,,,,,BERKELEY,,,,,,,,,,200 BERKELEY,,,,,,,,,,,,13210,,,ENG,0,942036.730967212,1105349.62846753,942036.730967212,1105349.62846753,941771.340694511,942302.112522954,1104983.72223719,1105715.53795317,DR,200 BERKELEY DR,2022/09/28 00:00:00+00,1815,1815,200 BERKELEY DR,BURGLARY,Yes,All Other
1317,SyrStreets,M,100,A,200 S WARREN ST,200 S WARREN ST,200 S WARREN ST,StreetAddress,,,200 S WARREN ST,,,20,,200,200,298,200-298,R,S,,WARREN,ST,,,,,,,,,200 S WARREN ST,,,,,,,,,,,,,,,ENG,0,935806.852784752,1111420.5132773,935806.852784752,1111420.5132773,935541.435234751,936072.261616866,1111054.67983712,1111786.34997251,,200 S  WARREN ST,2022/10/01 00:00:00+00,0200,0750,200 S  WARREN ST,LARCENY,,From Motor Vehicle
1318,SyrPoints,M,91.43,A,"1100 S MCBRIDE, 13202","1100 S MCBRIDE, 13202",1100 S MCBRIDE,PointAddress,,,"1100 S MCBRIDE, 13202",,,20,,1100,,,,,S,,MCBRIDE,,,,,,,,,,1100 S MCBRIDE,,,,,,,,,,,,13202,,,ENG,0,937614.313476573,1108025.66945408,937614.313476573,1108025.66945408,937348.8840932,937879.734143067,1107659.81529331,1108391.52686993,ST,1100 S  MCBRIDE ST,2022/09/28 00:00:00+00,0226,0226,1100 S  MCBRIDE ST,BURGLARY,Yes,From Building
1319,SyrStreets,M,100,A,200 W WILLOW ST,200 W WILLOW ST,200 W WILLOW ST,StreetAddress,,,200 W WILLOW ST,,,20,,200,200,298,200-298,R,W,,WILLOW,ST,,,,,,,,,200 W WILLOW ST,,,,,,,,,,,,,,,ENG,0,935071.225224359,1112481.90476867,935071.225224359,1112481.90476867,934805.808612588,935336.633117973,1112116.07984201,1112847.73295032,,200 W  WILLOW ST,2022/10/01 00:00:00+00,1545,0603,200 W  WILLOW ST,LARCENY,,From Motor Vehicle
1320,SyrStreets,M,100,A,2900 JAMES ST,2900 JAMES ST,2900 JAMES ST,StreetAddress,,,2900 JAMES ST,,,20,,2900,2900,2998,2900-2998,R,,,JAMES,ST,,,,,,,,,2900 JAMES ST,,,,,,,,,,,,,,,ENG,0,947677.516509138,1118511.76964682,947677.516509138,1118511.76964682,947412.376835678,947942.64745803,1118145.7928403,1118877.74970909,,2900 JAMES ST,2022/10/01 00:00:00+00,1056,1056,2900 JAMES ST,LARCENY,,From Building
1321,SyrPoints,M,92,A,"300 KENSINGTON, 13210","300 KENSINGTON, 13210",300 KENSINGTON,PointAddress,,,"300 KENSINGTON, 13210",,,20,,300,,,,,,,KENSINGTON,,,,,,,,,,300 KENSINGTON,,,,,,,,,,,,13210,,,ENG,0,943770.801846661,1105077.00852581,943770.801846661,1105077.00852581,943505.436297909,944036.158678064,1104711.08168776,1105442.93861923,PL,300 KENSINGTON PL,2022/09/28 00:00:00+00,0903,0903,300 KENSINGTON PL,MV THEFT,,Of Bicycle
1322,SyrStreets,M,100,A,300 N CROUSE AVE,300 N CROUSE AVE,300 N CROUSE AVE,StreetAddress,,,300 N CROUSE AVE,,,20,,300,300,398,300-398,R,N,,CROUSE,AVE,,,,,,,,,300 N CROUSE AVE,,,,,,,,,,,,,,,ENG,0,939685.261362584,1112820.04832671,939685.261362584,1112820.04832671,939419.923476094,939950.590529414,1112454.16828508,1113185.93162359,,300 N  CROUSE AVE,2022/10/01 00:00:00+00,1935,1952,300 N  CROUSE AVE,MV THEFT,,Motor Vehicle
1323,SyrPoints,M,95.99,A,"300 S COLLINGWOOD, 13206","300 S COLLINGWOOD, 13206",300 S COLLINGWOOD,PointAddress,,,"300 S COLLINGWOOD, 13206",,,20,,300,,,,,S,,COLLINGWOOD,,,,,,,,,,300 S COLLINGWOOD,,,,,,,,,,,,13206,,,ENG,0,947401.004386944,1116715.84465152,947401.004386944,1116715.84465152,947135.838478316,947666.161571892,1116349.87159669,1117081.82096207,,300 S  COLLINGWOOD AV,2022/09/28 00:00:00+00,2019,2019,300 S  COLLINGWOOD AV,AGGRAVATED ASSAULT,Yes,
1324,SyrStreets,M,100,A,300 PLUM ST,300 PLUM ST,300 PLUM ST,StreetAddress,,,300 PLUM ST,,,20,,300,300,314,300-314,R,,,PLUM,ST,,,,,,,,,300 PLUM ST,,,,,,,,,,,,,,,ENG,0,933364.289810531,1112840.65876385,933364.289810531,1112840.65876385,933098.84992346,933629.720979785,1112474.85410774,1113206.46667486,,300 PLUM ST,2022/10/01 00:00:00+00,1745,0736,300 PLUM ST,LARCENY,,All Other
1325,SyrPoints,M,92,A,"700 FIRST NORTH, 13208","700 FIRST NORTH, 13208",700 FIRST NORTH,PointAddress,,,"700 FIRST NORTH, 13208",,,20,TOPS,700,,,,,,,FIRST NORTH,,,,,,,,,,700 FIRST NORTH,,,,,,,,,,,,13208,,,ENG,0,936344.125375368,1119135.69729653,936344.125375368,1119135.69729653,936078.809856958,936609.432172244,1118769.85555561,1119501.5422926,ST,700 FIRST NORTH ST,2022/09/28 00:00:00+00,0930,0930,700 FIRST NORTH ST,BURGLARY,,
1326,SyrStreets,M,100,A,400 S WARREN ST,400 S WARREN ST,400 S WARREN ST,StreetAddress,,,400 S WARREN ST,,,20,,400,400,496,400-496,R,S,,WARREN,ST,,,,,,,,,400 S WARREN ST,,,,,,,,,,,,,,,ENG,0,935801.090697889,1110498.42233286,935801.090697889,1110498.42233286,935535.661902124,936066.510776188,1110132.58918736,1110864.25873335,,400 S  WARREN ST,2022/10/01 00:00:00+00,0820,0659,400 S  WARREN ST,LARCENY,,From Motor Vehicle
1327,SyrPoints,M,92,A,"700 FIRST NORTH, 13208","700 FIRST NORTH, 13208",700 FIRST NORTH,PointAddress,,,"700 FIRST NORTH, 13208",,,20,TOPS,700,,,,,,,FIRST NORTH,,,,,,,,,,700 FIRST NORTH,,,,,,,,,,,,13208,,,ENG,0,936344.125375368,1119135.69729653,936344.125375368,1119135.69729653,936078.809856958,936609.432172244,1118769.85555561,1119501.5422926,ST,700 FIRST NORTH ST,2022/09/28 00:00:00+00,1054,1054,700 FIRST NORTH ST,LARCENY,Yes,Shoplifting
1328,SyrPoints,M,90.77,A,"700 HIGHLAND, 13203","700 HIGHLAND, 13203",700 HIGHLAND,PointAddress,,,"700 HIGHLAND, 13203",,,20,,700,,,,,,,HIGHLAND,,,,,,,,,,700 HIGHLAND,,,,,,,,,,,,13203,,,ENG,0,938347.862955071,1116075.88008838,938347.862955071,1116075.88008838,938082.542835471,938613.17435393,1115710.01519552,1116441.74823646,ST,700 HIGHLAND ST,2022/09/28 00:00:00+00,1151,1151,700 HIGHLAND ST,BURGLARY,,From Building
1329,SyrStreets,M,100,A,500 S CROUSE AVE,500 S CROUSE AVE,500 S CROUSE AVE,StreetAddress,,,500 S CROUSE AVE,,,20,,500,500,598,500-598,R,S,,CROUSE,AVE,,,,,,,,,500 S CROUSE AVE,,,,,,,,,,,,,,,ENG,0,939606.549978149,1109904.99651168,939606.549978149,1109904.99651168,939341.175543274,939871.915694704,1109539.11812983,1110270.87814873,,500 S  CROUSE AV,2022/10/01 00:00:00+00,1725,1725,500 S  CROUSE AV,LARCENY,,All Other
1330,SyrPoints,M,95.89,A,"700 UNIVERSITY, 13244","700 UNIVERSITY, 13244",700 UNIVERSITY,PointAddress,,,"700 UNIVERSITY, 13244",,,20,SU UNIVERSITY COLLEGE,700,,,,,,,UNIVERSITY,,,,,,,,,,700 UNIVERSITY,,,,,,,,,,,,13244,,,ENG,0,940143.450986369,1108855.81551629,940143.450986369,1108855.81551629,939878.072537188,940408.820717553,1108489.93099137,1109221.70329643,,700 UNIVERSITY AV,2022/09/28 00:00:00+00,0930,1730,700 UNIVERSITY AV,LARCENY,,All Other
1331,SyrStreets,M,100,A,300 N SALINA ST,300 N SALINA ST,300 N SALINA ST,StreetAddress,,,300 N SALINA ST,,,20,,300,300,306,300-306,R,N,,SALINA,ST,,,,,,,,,300 N SALINA ST,,,,,,,,,,,,,,,ENG,0,935476.600363404,1112824.42237963,935476.600363404,1112824.42237963,935211.194452085,935741.997556296,1112458.5925343,1113190.25547998,,300 N  SALINA ST,2022/10/01 00:00:00+00,0800,0717,300 N  SALINA ST,LARCENY,,All Other
1332,SyrPoints,M,88,A,"200 GRACE, 13204","200 GRACE, 13204",200 GRACE,PointAddress,,,"200 GRACE, 13204",,,20,GRACE PLAYGROUND,200,,,,,,,GRACE,,,,,,,,,,200 GRACE,,,,,,,,,,,,13204,,,ENG,0,931589.194504675,1107375.00072961,931589.194504675,1107375.00072961,931323.659831292,931854.720463236,1107009.21857017,1107740.78614378,ST,200 GRACE ST,2022/09/27 00:00:00+00,1200,1300,200 GRACE ST,LARCENY,,All Other
1333,SyrPoints,M,92,A,"1300 BUTTERNUT, 13208","1300 BUTTERNUT, 13208",1300 BUTTERNUT,PointAddress,,,"1300 BUTTERNUT, 13208",,,20,,1300,,,,,,,BUTTERNUT,,,,,,,,,,1300 BUTTERNUT,,,,,,,,,,,,13208,,,ENG,0,937842.697253318,1118382.49914303,937842.697253318,1118382.49914303,937577.396874621,938107.988910384,1118016.63970834,1118748.36183295,ST,1300 BUTTERNUT ST,2022/09/27 00:00:00+00,1757,1757,1300 BUTTERNUT ST,LARCENY,,From Building
1334,SyrStreets,M,100,A,600 E SENECA TPKE,600 E SENECA TPKE,600 E SENECA TPKE,StreetAddress,,,600 E SENECA TPKE,,,20,,600,600,606,600-606,R,E,,SENECA,TPKE,,,,,,,,,600 E SENECA TPKE,,,,,,,,,,,,,,,ENG,0,941593.789494767,1094119.96191664,941593.789494767,1094119.96191664,941328.256219445,941859.314058345,1093754.06375849,1094485.86332991,,600 E  SENECA TPKE,2022/10/01 00:00:00+00,2055,2055,600 E  SENECA TPKE,AGGRAVATED ASSAULT,,
1335,SyrStreets,M,100,A,900 MADISON ST,900 MADISON ST,900 MADISON ST,StreetAddress,,,900 MADISON ST,,,20,,900,900,998,900-998,R,,,MADISON,ST,,,,,,,,,900 MADISON ST,,,,,,,,,,,,,,,ENG,0,940242.791637503,1109901.30237612,940242.791637503,1109901.30237612,939977.427445705,940508.147110804,1109535.41640758,1110267.1915999,,900 MADISON ST,2022/10/01 00:00:00+00,0806,0725,900 MADISON ST,LARCENY,,From Motor Vehicle
1336,SyrStreets,M,100,A,700 E FAYETTE ST,700 E FAYETTE ST,700 E FAYETTE ST,StreetAddress,,,700 E FAYETTE ST,,,20,,700,700,798,700-798,R,E,,FAYETTE,ST,,,,,,,,,700 E FAYETTE ST,,,,,,,,,,,,,,,ENG,0,938151.905383205,1111061.13413548,938151.905383205,1111061.13413548,937886.521413598,938417.280634405,1110695.27281614,1111426.99870995,,700 E  FAYETTE ST,2022/10/01 00:00:00+00,0601,0610,700 E  FAYETTE ST,LARCENY,,From Motor Vehicle
1337,SyrStreets,M,98.9,A,100 HENDERSON ST,100 HENDERSON ST,100 HENDERSON ST,StreetAddressExt,,,100 HENDERSON ST,,,20,,100,112,198,112-198,R,,,HENDERSON,ST,,,,,,,,,100 HENDERSON ST,,,,,,,,,,,,,,,ENG,0,940233.108904986,1113437.75033746,940233.108904986,1113437.75033746,939967.787355625,940498.421734251,1113071.86360844,1113803.64032178,,100 HENDERSON ST,2022/09/30 00:00:00+00,1930,1930,100 HENDERSON ST,BURGLARY,,
1338,SyrStreets,M,100,A,100 POND ST,100 POND ST,100 POND ST,StreetAddress,,,100 POND ST,,,20,,100,100,198,100-198,R,,,POND,ST,,,,,,,,,100 POND ST,,,,,,,,,,,,,,,ENG,0,935124.805843554,1116471.12948194,935124.805843554,1116471.12948194,934859.438352227,935390.164614908,1116105.30294026,1116836.95927867,,100 POND ST,2022/09/30 00:00:00+00,1940,1940,100 POND ST,LARCENY,,All Other
1339,SyrPoints,M,90,A,"500 S SALINA, 13202","500 S SALINA, 13202",500 S SALINA,PointAddress,,,"500 S SALINA, 13202",,,20,CASA MIA PIZZERIA AND FISH FRY,500,,,,,S,,SALINA,,,,,,,,,,500 S SALINA,,,,,,,,,,,,13202,,,ENG,0,935440.918775841,1109339.60619362,935440.918775841,1109339.60619362,935175.470140632,935706.35869421,1108973.77762712,1109705.43801509,ST,500 S  SALINA ST,2022/09/27 00:00:00+00,1641,1641,500 S  SALINA ST,LARCENY,,All Other
1340,SyrPoints,M,90,A,"500 S SALINA, 13202","500 S SALINA, 13202",500 S SALINA,PointAddress,,,"500 S SALINA, 13202",,,20,CASA MIA PIZZERIA AND FISH FRY,500,,,,,S,,SALINA,,,,,,,,,,500 S SALINA,,,,,,,,,,,,13202,,,ENG,0,935440.918775841,1109339.60619362,935440.918775841,1109339.60619362,935175.470140632,935706.35869421,1108973.77762712,1109705.43801509,ST,500 S  SALINA ST,2022/09/27 00:00:00+00,1550,1550,500 S  SALINA ST,AGGRAVATED ASSAULT,,
1341,SyrStreets,M,100,A,400 FOBES AVE,400 FOBES AVE,400 FOBES AVE,StreetAddress,,,400 FOBES AVE,,,20,,400,300,498,300-498,R,,,FOBES,AVE,,,,,,,,,400 FOBES AVE,,,,,,,,,,,,,,,ENG,0,946230.416174045,1120673.06708652,946230.416174045,1120673.06708652,945965.279275947,946495.544347013,1120307.1070031,1121039.03042564,,400 FOBES AV,2022/09/30 00:00:00+00,1643,1643,400 FOBES AV,BURGLARY,Yes,
1342,SyrPoints,M,95.89,A,"900 HAZELWOOD, 13224","900 HAZELWOOD, 13224",900 HAZELWOOD,PointAddress,,,"900 HAZELWOOD, 13224",,,20,,900,,,,,,,HAZELWOOD,,,,,,,,,,900 HAZELWOOD,,,,,,,,,,,,13224,,,ENG,0,951505.734561029,1112340.7030881,951505.734561029,1112340.7030881,951240.582009656,951770.878389509,1111974.68217386,1112706.72725822,,900 HAZELWOOD AV,2022/09/27 00:00:00+00,1242,1242,900 HAZELWOOD AV,AGGRAVATED ASSAULT,,
1343,SyrPoints,M,95.89,A,"900 LANCASTER, 13210","900 LANCASTER, 13210",900 LANCASTER,PointAddress,,,"900 LANCASTER, 13210",,,20,,900,,,,,,,LANCASTER,,,,,,,,,,900 LANCASTER,,,,,,,,,,,,13210,,,ENG,0,943249.20298167,1105848.27313562,943249.20298167,1105848.27313562,942983.838338657,943514.558907139,1105482.35232426,1106214.19720234,,900 LANCASTER AV,2022/09/27 00:00:00+00,0300,0619,900 LANCASTER AV,LARCENY,,From Motor Vehicle
1344,SyrStreets,M,100,A,100 WOOD AVE,100 WOOD AVE,100 WOOD AVE,StreetAddress,,,100 WOOD AVE,,,20,,100,100,144,100-144,R,,,WOOD,AVE,,,,,,,,,100 WOOD AVE,,,,,,,,,,,,,,,ENG,0,937239.123999716,1102915.44007567,937239.123999716,1102915.44007567,936973.626748748,937504.612536222,1102549.59164552,1103281.29176079,,100 WOOD AV,2022/09/29 00:00:00+00,2240,2240,100 WOOD AV,AGGRAVATED ASSAULT,Yes,
1345,SyrStreets,M,100,A,800 ERIE BLVD W,800 ERIE BLVD W,800 ERIE BLVD W,StreetAddress,,,800 ERIE BLVD W,,,20,,800,800,898,800-898,R,,,ERIE,BLVD,W,,,,,,,,800 ERIE BLVD W,,,,,,,,,,,,,,,ENG,0,930449.91244642,1110896.57420765,930449.91244642,1110896.57420765,930184.401908917,930715.414267826,1110530.80478034,1111262.34688968,,800 ERIE BLVD W,2022/09/30 00:00:00+00,0719,0719,800 ERIE BLVD W,BURGLARY,,From Building
1346,SyrPoints,M,90.77,A,"100 ROBINSON, 13203","100 ROBINSON, 13203",100 ROBINSON,PointAddress,,,"100 ROBINSON, 13203",,,20,LINCOLN PARK,100,,,,,,,ROBINSON,,,,,,,,,,100 ROBINSON,,,,,,,,,,,,13203,,,ENG,0,942107.34403195,1114275.47721407,942107.34403195,1114275.47721407,941842.062939175,942372.616403701,1113909.56792092,1114641.38976262,ST,100 ROBINSON ST,2022/09/26 00:00:00+00,2001,2001,100 ROBINSON ST,ROBBERY,,
1347,SyrPoints,M,90,A,"100 SHIRLEY, 13224","100 SHIRLEY, 13224",100 SHIRLEY,PointAddress,,,"100 SHIRLEY, 13224",,,20,,100,,,,,,,SHIRLEY,,,,,,,,,,100 SHIRLEY,,,,,,,,,,,,13224,,,ENG,0,947897.546872571,1107015.75087942,947897.546872571,1107015.75087942,947632.271484974,948162.813540735,1106649.77434737,1107381.73066711,DR,100 SHIRLEY DR,2022/09/26 00:00:00+00,1836,1836,100 SHIRLEY DR,LARCENY,Yes,All Other
