X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8476080.90934688,5322578.78563407,2024/02/05 05:00:00+00,930,930,1200 HIGHLAND ST     ,Yes,,AGGRAVATED ASSAULT,43.0696466040001,-76.141930303,511
-8479620.05618786,5322321.931704,2024/02/14 05:00:00+00,1542,1542,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,512
,,2024/01/27 05:00:00+00,1505,1100,200 WINDING RIDGE RD     ,,From Mailbox,LARCENY,,,513
-8477092.82544813,5318776.13938196,2024/01/31 05:00:00+00,2249,2249,100 ONONDAGA AV ,,,AGGRAVATED ASSAULT,43.0446870000001,-76.1510205,514
-8476278.80167171,5321571.80074955,2024/02/02 05:00:00+00,1119,1119,900 BUTTERNUT ST   ,,Motor Vehicle,MV THEFT,43.0630380000001,-76.1437079999999,515
-8473469.15805925,5316595.62142787,2024/01/02 05:00:00+00,1510,1510,1200 WESTCOTT ST     ,,All Other,LARCENY,43.030370051,-76.118468542,516
-8479620.05618786,5322321.931704,2024/02/16 05:00:00+00,1037,1037,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,517
-8477361.82688257,5321634.62887654,2024/02/03 05:00:00+00,1930,100,2000 LODI ST     ,,All Other,LARCENY,43.0634503470001,-76.153436981,518
-8477092.82544813,5318776.13938196,2024/02/15 05:00:00+00,1935,1935,100 ONONDAGA AV ,,,AGGRAVATED ASSAULT,43.0446870000001,-76.1510205,519
-8477972.43176673,5317061.93991337,2024/02/20 05:00:00+00,1608,1608,600 SOUTH AV   ,,All Other,LARCENY,43.0334321080001,-76.158922138,520
-8477643.3277147,5324420.38152562,2024/01/03 05:00:00+00,1230,600,1200 WOLF ST     ,,From Building,BURGLARY,43.0817307200001,-76.1559657459999,521
-8479620.05618786,5322321.931704,2024/01/29 05:00:00+00,1506,1506,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,522
-8476805.78825244,5314599.97306347,2024/01/03 05:00:00+00,445,930,2300 MIDLAND AV   ,,Motor Vehicle,MV THEFT,43.0172640000001,-76.148442001,523
-8477092.82544813,5318776.13938196,2024/01/15 05:00:00+00,1423,1547,100 ONONDAGA AV   ,Yes,From Building,BURGLARY,43.0446870000001,-76.1510205,524
-8477891.05098506,5318782.59779571,2024/02/23 05:00:00+00,1757,1757,600 S  WEST ST   ,,,ROBBERY,43.0447294000001,-76.158191082,525
-8479997.98385536,5316972.18138683,2024/01/26 05:00:00+00,1101,1101,1300 BELLEVUE AV   ,,,AGGRAVATED ASSAULT,43.0328427250001,-76.177117982,526
-8479620.05618786,5322321.931704,2024/01/12 05:00:00+00,1826,1826,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,527
-8476786.25168181,5314195.7501306,2024/01/08 05:00:00+00,1400,1402,2600 MIDLAND AV ,,,AGGRAVATED ASSAULT,43.0146090000001,-76.148266501,528
-8475250.73667457,5318692.16487283,2024/02/16 05:00:00+00,1440,741,600 UNIVERSITY AV ,,,BURGLARY,43.044135698,-76.134472735,529
-8474666.78412553,5318992.74239186,2024/02/14 05:00:00+00,2100,111,100 OSTROM AV   ,,Motor Vehicle,MV THEFT,43.0461090000001,-76.129227,530
-8476467.45481276,5320973.80531386,2024/02/09 05:00:00+00,825,825,1300 LODI ST     ,,All Other,LARCENY,43.05911316,-76.1454027,531
-8478137.92199341,5316115.15188595,2024/02/10 05:00:00+00,1308,1308,0 CENTENNIAL DR     ,Yes,,AGGRAVATED ASSAULT,43.027214912,-76.160408762,532
-8479698.51572345,5315236.83929643,2024/01/19 05:00:00+00,800,925,2200 S  GEDDES ST     ,,All Other,LARCENY,43.021446805,-76.174427814,533
-8475000.74293187,5318866.24090217,2024/02/02 05:00:00+00,1155,1155,600 WALNUT AVE  ,,All Other,LARCENY,43.0452785210001,-76.132227003,534
-8480414.54339365,5316910.54536163,2024/02/03 05:00:00+00,2014,2014,100 RIDER AV   ,,All Other,LARCENY,43.0324380000001,-76.1808599999999,535
-8473845.52602936,5320231.15090672,2024/01/23 05:00:00+00,1635,1635,1300 BURNET AV   ,,All Other,LARCENY,43.0542385260001,-76.121849513,536
-8479620.05618786,5322321.931704,2024/01/30 05:00:00+00,1534,1534,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,537
-8473143.89842584,5322380.59225966,2024/01/06 05:00:00+00,1837,1837,2300 JAMES ST   ,,Shoplifting,LARCENY,43.0683459640001,-76.115546685,538
-8476502.88580292,5321180.31116938,2024/02/11 05:00:00+00,849,849,700 BUTTERNUT ST     ,,All Other,LARCENY,43.0604685540001,-76.1457209819999,539
-8479660.77663496,5317441.63196223,2024/02/13 05:00:00+00,301,301,1200 S GEDDES ST     ,,From Building,LARCENY,43.035925224,-76.174088798,540
-8479620.05618786,5322321.931704,2024/02/16 05:00:00+00,1525,1525,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,541
-8475094.58492865,5316018.31719428,2024/02/19 05:00:00+00,502,502,100 ROBERT DR     ,,Motor Vehicle,BURGLARY,43.026579,-76.13307,542
-8475462.70802067,5319751.6175942,2024/01/20 05:00:00+00,2005,2005,700 CANAL ST     ,,Motor Vehicle,MV THEFT,43.0510907600001,-76.136376906,543
-8473143.89842584,5322380.59225966,2024/02/17 05:00:00+00,1201,1201,2300 JAMES ST     ,Yes,Shoplifting,LARCENY,43.0683459640001,-76.115546685,544
-8479620.05618786,5322321.931704,2024/01/22 05:00:00+00,1034,1034,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,545
-8474443.86684521,5320692.8391133,2024/02/07 05:00:00+00,732,809,100 ROBINSON ST   ,,Motor Vehicle,MV THEFT,43.0572690000001,-76.1272245,546
-8475462.70802067,5319751.6175942,2024/01/30 05:00:00+00,2030,1200,700 CANAL ST   ,,Of MV Parts/Accessories,LARCENY,43.0510907600001,-76.136376906,547
-8476644.71930198,5321102.70985709,2024/02/23 05:00:00+00,1321,1321,1400 LODI ST   ,,,ROBBERY,43.0599592240001,-76.146995094,548
-8471945.18955487,5318360.76917508,2024/01/24 05:00:00+00,1118,1118,2900 E  GENESEE ST     ,,Shoplifting,LARCENY,43.0419600000001,-76.1047785,549
-8479620.05618786,5322321.931704,2024/02/13 05:00:00+00,1832,1832,1 DESTINY USA DR,,From Building,LARCENY,43.067961,-76.1737229999999,550
-8472800.79116111,5318762.43049965,2024/01/13 05:00:00+00,1652,1330,100 SCOTTHOLM TER    ,Yes,From Building,BURGLARY,43.0445970000001,-76.1124645,551
-8476502.88580292,5321180.31116938,2024/01/05 05:00:00+00,1222,1222,700 BUTTERNUT ST     ,,All Other,LARCENY,43.0604685540001,-76.1457209819999,552
-8477134.96187915,5315840.37697277,2024/01/11 05:00:00+00,1543,1543,1400 MIDLAND AVE    ,,,BURGLARY,43.0254104520001,-76.1513990179999,553
-8471945.18955487,5318360.76917508,2024/02/07 05:00:00+00,246,246,2900 E GENESEE ST     ,,From Building,BURGLARY,43.0419600000001,-76.1047785,554
-8479620.05618786,5322321.931704,2024/02/13 05:00:00+00,1808,1808,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,555
-8474613.18379072,5321497.75086921,2024/02/24 05:00:00+00,1846,1846,100 SEDGWICK DR   ,,,ROBBERY,43.062552,-76.1287455,556
-8479637.21441758,5316222.58424232,2024/01/13 05:00:00+00,1937,2030,700 CROSSETT ST     ,,From Motor Vehicle,MV THEFT,43.027920411,-76.1738771349999,557
-8477523.9814207,5322219.83462332,2024/02/15 05:00:00+00,1635,1635,1300 PARK ST   ,,All Other,LARCENY,43.067290975,-76.15489364,558
-8477282.17990197,5313638.0881947,2024/02/18 05:00:00+00,220,819,300 ATLANTIC AV   ,,Motor Vehicle,MV THEFT,43.010946,-76.1527215,559
-8479620.05618786,5322321.931704,2024/02/13 05:00:00+00,1348,1348,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,560
-8476189.13382187,5318142.81001696,2024/02/14 05:00:00+00,1743,1743,100 STEWART CT     ,,Motor Vehicle,MV THEFT,43.040529,-76.1429024999999,561
-8474443.23210148,5322313.7093449,2024/02/21 05:00:00+00,935,945,700 DURSTON AV   ,,All Other,LARCENY,43.0679070400001,-76.1272187979999,562
-8475558.72675877,5323003.45192533,2024/02/09 05:00:00+00,734,734,1500 GRANT BLVD   ,,,BURGLARY,43.0724333750001,-76.137239457,563
-8476274.29323233,5319914.04673361,2024/01/08 05:00:00+00,2000,1000,300 BURNET AVE  ,,Motor Vehicle,MV THEFT,43.0521570000001,-76.1436674999999,564
-8479620.05618786,5322321.931704,2024/02/17 05:00:00+00,1449,1449,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,565
-8476189.13382187,5318142.81001696,2024/01/22 05:00:00+00,2000,630,100 STEWART CT     ,,Motor Vehicle,MV THEFT,43.040529,-76.1429024999999,566
-8475544.66565993,5315971.73468532,2024/01/23 05:00:00+00,2104,2104,700 E COLVIN ST     ,Yes,,BURGLARY,43.0262730910001,-76.137113144,567
-8475659.89424597,5322996.61952357,2024/02/23 05:00:00+00,955,955,1600 GRANT BLVD ,,All Other,LARCENY,43.0723885400001,-76.13814826,568
-8480931.01017119,5318767.91405015,2024/01/10 05:00:00+00,2000,600,300 BURNET PARK DR     ,,From Motor Vehicle,LARCENY,43.044633,-76.1854994999999,569
-8479620.05618786,5322321.931704,2024/01/10 05:00:00+00,1600,1600,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,570
-8476189.13382187,5318142.81001696,2024/01/17 05:00:00+00,2210,2210,100 STEWART CT   ,Yes,Pocket Picking,LARCENY,43.040529,-76.1429024999999,571
-8476099.38815972,5318467.06106443,2024/01/27 05:00:00+00,354,354,700 E ADAMS ST     ,Yes,All Other,LARCENY,43.042657842,-76.142096301,572
-8478162.80791085,5322339.2620714,2024/01/18 05:00:00+00,1900,700,1400 N SALINA ST     ,,From Building,BURGLARY,43.0680747320001,-76.160632316,573
-8479840.96971735,5317711.01914881,2024/01/11 05:00:00+00,1400,1441,300 CADWELL ST     ,Yes,,AGGRAVATED ASSAULT,43.037694,-76.1757075,574
-8479620.05618786,5322321.931704,2024/01/23 05:00:00+00,1535,1535,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,575
-8478824.06605763,5316994.15328703,2024/02/10 05:00:00+00,1714,1714,100 SUMMIT AV   ,,From Building,BURGLARY,43.032987,-76.166572499,576
-8476098.39897472,5319358.1391342,2024/01/30 05:00:00+00,618,622,700 E FAYETTE ST   ,,From Motor Vehicle,LARCENY,43.048507757,-76.1420874149999,577
-8474488.08339224,5319122.63684231,2024/01/22 05:00:00+00,1930,1930,1500 E GENESEE ST     ,,,BURGLARY,43.0469617420001,-76.127621704,578
-8480785.73823571,5318603.40893456,2024/01/10 05:00:00+00,705,705,300 COLERIDGE AV   ,,From Motor Vehicle,LARCENY,43.043553,-76.1841945,579
-8479620.05618786,5322321.931704,2024/02/17 05:00:00+00,1525,1525,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,580
-8476235.22009106,5318448.50259822,2024/01/13 05:00:00+00,2253,2253,100 TYLER CT     ,,Motor Vehicle,MV THEFT,43.042536,-76.1433165,581
-8476098.39897472,5319358.1391342,2024/02/15 05:00:00+00,1800,2130,700 E FAYETTE ST   ,,Motor Vehicle,MV THEFT,43.048507757,-76.1420874149999,582
-8474016.83737485,5319475.94818358,2024/01/05 05:00:00+00,2311,2311,1600 ERIE BLVD E ,,,ROBBERY,43.0492811300001,-76.123388429,583
-8478500.96134692,5316772.11421144,2024/01/21 05:00:00+00,1230,1230,300 COOLIDGE AV   ,Yes,,ROBBERY,43.031529,-76.16367,584
-8479620.05618786,5322321.931704,2024/01/28 05:00:00+00,1805,1805,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,585
-8480799.26355384,5316847.4972568,2024/02/02 05:00:00+00,1433,1450,100 UPLAND RD   ,,From Motor Vehicle,MV THEFT,43.032024,-76.184316,586
-8476434.99716618,5320362.78973192,2024/02/16 05:00:00+00,1400,730,700 E WILLOW ST   ,,From Building,BURGLARY,43.0551026050001,-76.1451111279999,587
-8477339.31318347,5312278.33511363,2024/01/10 05:00:00+00,236,236,1600 VALLEY DR   ,,From Building,BURGLARY,43.0020135520001,-76.1532347369999,588
-8474304.54460256,5321618.63744955,2024/02/16 05:00:00+00,733,733,1600 JAMES ST   ,Yes,,AGGRAVATED ASSAULT,43.0633453940001,-76.125972947,589
-8471638.34773121,5318277.18390246,2024/01/15 05:00:00+00,1800,1030,1700 MEADOWBROOK DR     ,,Motor Vehicle,MV THEFT,43.0414112290001,-76.102022093,590
-8480271.94869193,5317124.37587183,2024/01/05 05:00:00+00,1400,1400,1600 W  ONONDAGA ST   ,,All Other,LARCENY,43.0338420790001,-76.17957905,591
-8478504.88068355,5322528.53852845,2024/02/13 05:00:00+00,1300,1402,1600 N SALINA ST     ,Yes,,ROBBERY,43.0693168610001,-76.163705208,592
-8477106.18712661,5321445.5085747,2024/01/27 05:00:00+00,530,530,1800 LODI ST     ,,Motor Vehicle,MV THEFT,43.062209124,-76.15114053,593
-8473808.56172452,5321949.40210256,2024/02/22 05:00:00+00,1451,1451,1800 JAMES ST     ,,All Other,LARCENY,43.0655161920001,-76.121517457,594
-8478679.78352978,5322624.51772495,2024/01/27 05:00:00+00,1157,1157,1700 N SALINA ST     ,Yes,Shoplifting,LARCENY,43.0699467160001,-76.1652763869999,595
-8470324.74768359,5321598.96912742,2024/01/04 05:00:00+00,800,2021,1900 CALEB AV   ,Yes,From Building,BURGLARY,43.063216309,-76.090221823,596
-8473983.0422246,5322999.66031128,2024/02/13 05:00:00+00,711,711,1800 TEALL AV   ,,From Building,LARCENY,43.0724084940001,-76.123084842,597
-8473191.82458357,5319693.64717428,2024/01/01 05:00:00+00,1031,1031,1900 ERIE BLVD E ,,Shoplifting,LARCENY,43.0507102180001,-76.115977213,598
-8473191.82458357,5319693.64717428,2024/01/21 05:00:00+00,1403,1403,1900 ERIE BLVD E ,,Shoplifting,LARCENY,43.0507102180001,-76.115977213,599
-8481451.41287197,5316217.03655267,2024/01/16 05:00:00+00,217,217,1900 GLENWOOD AV   ,Yes,,BURGLARY,43.0278839800001,-76.190174357,600
-8473646.78667453,5322060.33669159,2024/02/18 05:00:00+00,2302,2302,1900 JAMES ST     ,,,AGGRAVATED ASSAULT,43.0662442350001,-76.120064207,601
-8474679.35944313,5313673.45938518,2024/01/18 05:00:00+00,1250,1250,200 AINSLEY DR     ,,From Building,LARCENY,43.0111783420001,-76.129339966,602
-8479193.04241355,5317934.91461659,2024/02/10 05:00:00+00,900,1436,200 BARRETT ST     ,,From Building,LARCENY,43.039164042,-76.16988707,603
-8480405.77631584,5319080.08036979,2024/01/17 05:00:00+00,1730,1930,200 BRYANT AV   ,,All Other,LARCENY,43.046682365,-76.1807812439999,604
-8479464.25799265,5317378.94685657,2024/02/01 05:00:00+00,300,300,200 BRADLEY ST   ,,From Motor Vehicle,LARCENY,43.0355136310001,-76.1723234409999,605
-8480405.77631584,5319080.08036979,2024/01/17 05:00:00+00,1530,1930,200 BRYANT AVE    ,,All Other,LARCENY,43.046682365,-76.1807812439999,606
-8476317.27535752,5321779.76535944,2024/02/14 05:00:00+00,1030,2215,200 CARBON ST   ,,From Mailbox,LARCENY,43.064402881,-76.144053615,607
-8474417.53911773,5317757.73140914,2024/01/05 05:00:00+00,0,0,200 CLARENDON ST   ,,All Other,LARCENY,43.0380007040001,-76.126987994,608
-8476518.92883397,5322522.90465469,2024/01/29 05:00:00+00,810,810,200 CLEVELAND AV   ,,All Other,LARCENY,43.069279889,-76.1458650989999,609
-8479193.97961234,5317952.22953742,2024/02/05 05:00:00+00,800,800,200 DAVIS ST     ,,,AGGRAVATED ASSAULT,43.0392777260001,-76.1698954889999,610
-8479193.97961234,5317952.22953742,2024/02/05 05:00:00+00,830,830,200 DAVIS ST     ,,,AGGRAVATED ASSAULT,43.0392777260001,-76.1698954889999,611
-8480326.4071887,5318902.91398573,2024/01/02 05:00:00+00,2000,2000,200 COLERIDGE AV   ,,Motor Vehicle,MV THEFT,43.0455192800001,-76.1800682589999,612
-8476582.82377267,5316205.97620743,2024/01/02 05:00:00+00,1700,1430,1900 S SALINA ST     ,,From Building,BURGLARY,43.0278113480001,-76.146439077,613
-8471433.41344672,5319563.21405436,2024/02/17 05:00:00+00,1935,1935,200 DELRAY AV   ,,,ROBBERY,43.0498539920001,-76.1001811369999,614
-8476062.67332186,5312794.1732676,2024/01/04 05:00:00+00,1848,1848,200 E GLEN AV   ,,All Other,LARCENY,43.0054023330001,-76.1417664859999,615
-8480784.80370858,5319384.19256302,2024/01/15 05:00:00+00,0,130,200 EMERSON AV   ,,Motor Vehicle,MV THEFT,43.0486787890001,-76.184186105,616
-8477056.34727551,5319655.49729465,2024/02/15 05:00:00+00,1808,1808,200 E WATER ST   ,,,AGGRAVATED ASSAULT,43.050459785,-76.1506928109999,617
-8476059.64732414,5316038.18102164,2024/01/09 05:00:00+00,1758,1758,200 ELIZABETH ST   ,,All Other,LARCENY,43.026709446,-76.141739303,618
-8481974.77333161,5320508.5126539,2024/01/23 05:00:00+00,1132,1132,200 ESSEX ST     ,,All Other,LARCENY,43.0560591180001,-76.194875784,619
-8482270.35118127,5320762.25442043,2024/01/04 05:00:00+00,1651,1651,200 GERE AV   ,,All Other,LARCENY,43.0577246220001,-76.197531005,620
-8475812.67022832,5321751.00663184,2024/02/21 05:00:00+00,2124,2124,200 GRUMBACH AV ,Yes,,AGGRAVATED ASSAULT,43.0642141380001,-76.13952067,621
-8473321.69068077,5322569.81180115,2024/02/01 05:00:00+00,1544,1544,200 GRANT BLVD ,,From Building,BURGLARY,43.0695877140001,-76.11714382,622
-8475812.67022832,5321751.00663184,2024/01/14 05:00:00+00,1430,1500,200 GRUMBACH AVE  ,,From Building,LARCENY,43.0642141380001,-76.13952067,623
-8476411.61016568,5313859.62656836,2024/01/25 05:00:00+00,0,245,200 HALL AV   ,,Motor Vehicle,MV THEFT,43.0124012000001,-76.1449010389999,624
-8476411.61016568,5313859.62656836,2024/01/27 05:00:00+00,2130,615,200 HALL AV   ,,Motor Vehicle,MV THEFT,43.0124012000001,-76.1449010389999,625
-8474806.23015546,5315681.91826943,2024/01/05 05:00:00+00,1025,1025,200 HARRIETTE AV ,,All Other,LARCENY,43.024369822,-76.1304796649999,626
-8472837.8037786,5322899.05669386,2024/02/11 05:00:00+00,1630,1630,200 HAZELHURST AV   ,,,AGGRAVATED ASSAULT,43.0717483180001,-76.1127969899999,627
-8473720.80400583,5318659.64224544,2024/01/02 05:00:00+00,1526,2310,200 HAWTHRONE ST     ,,All Other,LARCENY,43.0439221820001,-76.1207291159999,628
-8475939.32475821,5317411.18296989,2024/02/11 05:00:00+00,1600,1300,200 HENRY ST     ,,From Motor Vehicle,LARCENY,43.0357252950001,-76.1406584269999,629
-8477375.90924343,5320103.91222059,2024/01/22 05:00:00+00,300,320,200 HERALD PL     ,,From Motor Vehicle,LARCENY,43.0534033180001,-76.1535634849999,630
-8476910.06778731,5316410.18035221,2024/02/20 05:00:00+00,945,1900,200 KIRK AV   ,,,BURGLARY,43.029152319,-76.1493787599999,631
-8475578.25097294,5321449.81455032,2024/01/30 05:00:00+00,1848,2000,200 JASPER ST   ,,,ROBBERY,43.0622373850001,-76.137414846,632
-8476048.12920775,5322091.59715127,2024/02/07 05:00:00+00,1901,1901,200 KNAUL ST   ,Yes,,AGGRAVATED ASSAULT,43.0664493900001,-76.1416358339999,633
-8477709.31200891,5312172.05359556,2024/01/18 05:00:00+00,1900,930,200 KRAMER DR     ,,Motor Vehicle,MV THEFT,43.001315316,-76.156558493,634
-8474889.71810377,5311719.9175007,2024/01/16 05:00:00+00,1200,2141,200 LAFAYETTE RD     ,,From Building,BURGLARY,42.9983448360001,-76.13122965,635
-8480056.56707322,5319645.21070265,2024/01/24 05:00:00+00,200,300,200 LAKEVIEW AV   ,,From Motor Vehicle,LARCENY,43.050392259,-76.177644244,636
-8471416.60743187,5322799.27171437,2024/02/14 05:00:00+00,1528,1528,200 LAMSON ST     ,,Of Bicycle,MV THEFT,43.0710935070001,-76.100030166,637
-8479719.56445805,5318740.58635116,2024/02/15 05:00:00+00,0,932,200 MAGNOLIA ST   ,,From Building,BURGLARY,43.044453591,-76.174616898,638
-8478526.23309772,5318133.16905905,2024/01/18 05:00:00+00,1313,1313,200 MERRIMAN AV   ,,All Other,LARCENY,43.0404657020001,-76.16389702,639
-8475239.71326199,5318298.51321514,2024/02/06 05:00:00+00,1505,1505,200 MARSHALL ST     ,Yes,,AGGRAVATED ASSAULT,43.0415512650001,-76.13437371,640
-8478526.23309772,5318133.16905905,2024/02/10 05:00:00+00,2113,2113,200 MERRIMAN AV   ,Yes,,BURGLARY,43.0404657020001,-76.16389702,641
-8476135.62821994,5315636.21770883,2024/02/19 05:00:00+00,1425,1630,200 MCKINLEY AV   ,,Motor Vehicle,MV THEFT,43.024069694,-76.1424218509999,642
-8477172.64085512,5312620.95250381,2024/02/15 05:00:00+00,2000,600,200 MILBURN DR   ,,All Other,LARCENY,43.004264386,-76.151737494,643
-8477732.52980379,5317887.84096102,2024/01/11 05:00:00+00,1143,1143,200 MIDLAND AV   ,Yes,Shoplifting,LARCENY,43.038854971,-76.156767062,644
-8476282.91359106,5319940.4109628,2024/02/15 05:00:00+00,2200,1100,200 N MCBRIDE ST   ,,From Motor Vehicle,LARCENY,43.0523300620001,-76.1437449379999,645
-8476794.35685393,5319967.17317962,2024/02/19 05:00:00+00,229,229,200 N STATE ST     ,,,ROBBERY,43.0525057360001,-76.148339311,646
-8476794.35685393,5319967.17317962,2024/02/18 05:00:00+00,339,339,200 N STATE ST   ,,,ROBBERY,43.0525057360001,-76.148339311,647
-8476794.35685393,5319967.17317962,2024/01/21 05:00:00+00,725,725,200 N STATE ST     ,Yes,From Building,LARCENY,43.0525057360001,-76.148339311,648
-8476520.4019248,5314245.11417724,2024/02/15 05:00:00+00,15,600,200 PRIMROSE AV ,,Motor Vehicle,MV THEFT,43.014933237,-76.1458783319999,649
-8479620.05618786,5322321.931704,2024/01/23 05:00:00+00,1616,1616,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,650
-8476092.88899389,5319696.77539424,2024/01/09 05:00:00+00,1501,1501,700 ERIE BLVD E ,,Motor Vehicle,MV THEFT,43.050730753,-76.142037918,651
-8475950.68747259,5314121.75867248,2024/02/07 05:00:00+00,1547,1547,100 W OSTRANDER AV ,,,AGGRAVATED ASSAULT,43.014123,-76.1407604999999,652
-8476769.7206261,5319449.27024237,2024/01/24 05:00:00+00,1646,1646,300 E WASHINGTON ST     ,,From Mailbox,LARCENY,43.0491060000001,-76.148118,653
-8476344.33501066,5320590.35839261,2024/02/19 05:00:00+00,936,936,700 HICKORY ST     ,,From Building,LARCENY,43.0565963400001,-76.144296696,654
-8471794.9082423,5319405.39872941,2024/02/07 05:00:00+00,1200,1300,100 W FAYETTE ST   ,,From Building,LARCENY,43.048818,-76.1034284999999,655
-8479620.05618786,5322321.931704,2024/01/30 05:00:00+00,1359,1359,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,656
-8472823.55488378,5322404.31934948,2024/01/15 05:00:00+00,1317,1317,2400 JAMES ST     ,,,ROBBERY,43.0685016740001,-76.11266899,657
-8476344.33501066,5320590.35839261,2024/01/15 05:00:00+00,300,330,700 HICKORY ST   ,,,AGGRAVATED ASSAULT,43.0565963400001,-76.144296696,658
-8477183.49517338,5319493.14196132,2024/01/01 05:00:00+00,1815,2300,100 W WASHINGTON ST     ,,Motor Vehicle,MV THEFT,43.0493940000001,-76.1518349999999,659
-8479620.05618786,5322321.931704,2024/01/23 05:00:00+00,1349,1349,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,660
-8476150.2502577,5315632.99309053,2024/02/10 05:00:00+00,251,254,2200 S STATE ST     ,,Motor Vehicle,MV THEFT,43.024048517,-76.142553203,661
-8475634.45195371,5318461.85734246,2024/02/18 05:00:00+00,630,630,700 IRVING AV   ,,All Other,LARCENY,43.042623678,-76.137919708,662
-8476428.08110886,5318452.61512264,2024/02/22 05:00:00+00,1716,1716,100 WEISER CT     ,,All Other,LARCENY,43.042563,-76.145049,663
-8479620.05618786,5322321.931704,2024/01/27 05:00:00+00,1840,1840,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,664
-8472823.55488378,5322404.31934948,2024/02/06 05:00:00+00,2020,2150,2400 JAMES ST     ,,From Building,LARCENY,43.0685016740001,-76.11266899,665
-8476201.57121462,5320346.27976116,2024/01/05 05:00:00+00,304,304,700 JAMES ST     ,,From Motor Vehicle,LARCENY,43.054994234,-76.143014227,666
-8472548.81938238,5322404.21664522,2024/02/11 05:00:00+00,1200,2359,100 WOODBINE AV   ,,Motor Vehicle,BURGLARY,43.068501,-76.110200999,667
-8479620.05618786,5322321.931704,2024/01/19 05:00:00+00,1616,1616,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,668
-8472823.55488378,5322404.31934948,2024/02/17 05:00:00+00,228,228,2400 JAMES ST   ,,Shoplifting,LARCENY,43.0685016740001,-76.11266899,669
-8476201.57121462,5320346.27976116,2024/01/27 05:00:00+00,1830,1200,700 JAMES ST   ,,From Motor Vehicle,LARCENY,43.054994234,-76.143014227,670
-8474101.72639026,5316836.53241242,2024/01/29 05:00:00+00,935,1910,1000 ACKERMAN AV ,,From Motor Vehicle,LARCENY,43.031952,-76.124151,671
-8479620.05618786,5322321.931704,2024/02/06 05:00:00+00,1656,1656,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,672
-8472823.55488378,5322404.31934948,2024/02/06 05:00:00+00,2020,2150,2400 JAMES ST   ,,All Other,LARCENY,43.0685016740001,-76.11266899,673
-8476201.57121462,5320346.27976116,2024/01/29 05:00:00+00,1730,700,700 JAMES ST   ,,From Motor Vehicle,LARCENY,43.054994234,-76.143014227,674
-8474101.72639026,5316836.53241242,2024/01/08 05:00:00+00,30,200,1000 ACKERMAN AV ,,,BURGLARY,43.031952,-76.124151,675
-8479620.05618786,5322321.931704,2024/02/06 05:00:00+00,1746,1746,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,676
-8478081.15272664,5322066.35564189,2024/01/25 05:00:00+00,1954,1954,2400 LODI ST     ,,All Other,LARCENY,43.0662837360001,-76.1598987949999,677
-8474589.63971841,5317956.59452186,2024/01/19 05:00:00+00,400,1300,700 OSTROM AV   ,,From Motor Vehicle,LARCENY,43.039306385,-76.1285339999999,678
-8479229.82571289,5317036.64284721,2024/02/08 05:00:00+00,2305,2305,1000 BELLEVUE AV   ,,Motor Vehicle,MV THEFT,43.033266,-76.1702175,679
-8479620.05618786,5322321.931704,2024/01/01 05:00:00+00,2112,2112,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,680
-8471858.51441823,5320115.25642467,2024/01/03 05:00:00+00,930,930,2500 ERIE BLVD E ,,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,681
-8476865.72711906,5320722.592951,2024/01/09 05:00:00+00,1920,1920,700 N TOWNSEND ST   ,Yes,All Other,LARCENY,43.057464296,-76.1489804409999,682
