X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,latitude,longitude,CRIME_WEIGHT
-8469837.74461491,5318558.17053548,2023/10/02 04:00:00+00,1442,1442,100 GIFFORD ST     ,ALL OTHER OFFENSES,43.043327723958384,-76.085657892162,100
-8473510.29873742,5319566.41809293,2023/05/27 04:00:00+00,337,337,1800 ERIE BLVD E ,OFFN AGAINST FAMILY,43.04992662227551,-76.11886561809011,100
-8476388.50702988,5321375.70697708,2023/10/02 04:00:00+00,1537,1537,800 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.06179889632048,-76.14481403396698,127
-8476222.69664835,5321729.50152502,2023/10/16 04:00:00+00,21,21,1000 BUTTERNUT ST     ,KIDNAPPING,43.06399285955442,-76.1431987426224,124
-8477231.08414438,5318644.53494196,2023/09/16 04:00:00+00,2341,2341,500 S  SALINA ST     ,SIMPLE ASSAULT,43.043874863607265,-76.15203563897467,254
-8477382.0499605,5318739.12727371,2023/05/20 04:00:00+00,927,945,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8476222.69664835,5321729.50152502,2023/10/02 04:00:00+00,2114,2114,1000 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.06399285955442,-76.1431987426224,124
-8475422.64903399,5315291.62091939,2023/05/20 04:00:00+00,2109,2109,100 RONEY LN     ,OFFN AGAINST FAMILY,43.02181089780518,-76.13597471181501,127
-8477266.650833,5321857.03540366,2023/10/03 04:00:00+00,232,232,700 N  ALVORD ST     ,SIMPLE ASSAULT,43.064806590032624,-76.15266495333898,115
-8477092.82544813,5318776.13938196,2023/10/03 04:00:00+00,320,320,100 ONONDAGA AVE    ,SIMPLE ASSAULT,43.04468428395821,-76.15084581700063,150
-8477092.82544813,5318776.13938196,2023/10/17 04:00:00+00,56,56,100 ONONDAGA AVE    ,SIMPLE ASSAULT,43.04468428395821,-76.15084581700063,150
-8477231.08414438,5318644.53494196,2023/10/31 04:00:00+00,810,810,500 S  SALINA ST     ,CRIMINAL MISCHIEF,43.043874863607265,-76.15203563897467,254
-8476281.80740928,5320496.76379018,2023/10/03 04:00:00+00,1544,1544,500 CATHERINE ST     ,OFFN AGAINST FAMILY,43.055930781067154,-76.14385752288506,124
-8476769.7206261,5319449.27024237,2023/10/27 04:00:00+00,1159,1300,300 E  WASHINGTON ST     ,POSSESSION/USE DRUG,43.0490299,-76.14863919999999,237
-8477231.08414438,5318644.53494196,2023/10/03 04:00:00+00,1656,1656,500 S  SALINA ST     ,ALL OTHER OFFENSES,43.043874863607265,-76.15203563897467,254
-8476388.50702988,5321375.70697708,2023/10/03 04:00:00+00,2141,2141,800 BUTTERNUT ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.06179889632048,-76.14481403396698,127
-8479345.04138586,5320192.37528778,2023/10/17 04:00:00+00,921,921,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
-8471214.32143807,5318238.76625264,2023/10/17 04:00:00+00,1152,1154,3100 E  GENESEE ST     ,SIMPLE ASSAULT,43.0411753,-76.0983617,116
-8476673.14974333,5315616.18556417,2023/05/28 04:00:00+00,1945,1945,100 FAGE AVE    ,CRIMINAL MISCHIEF,43.023954681509466,-76.14718396571084,112
-8476833.8406528,5322737.47807061,2023/10/17 04:00:00+00,1840,1840,700 FIRST NORTH ST     ,SIMPLE ASSAULT,43.07060205837967,-76.14875660148843,166
-8479345.04138586,5320192.37528778,2023/10/04 04:00:00+00,1346,1520,1000 W  GENESEE ST     ,POSSESSION/USE DRUG,43.053899261426196,-76.17125701219402,214
-8477443.98289316,5319085.96548592,2023/10/27 04:00:00+00,1515,1553,500 S  CLINTON ST     ,SIMPLE ASSAULT,43.04683069505183,-76.15427865023193,192
-8479345.04138586,5320192.37528778,2023/09/19 04:00:00+00,1200,800,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8479345.04138586,5320192.37528778,2023/10/04 04:00:00+00,1610,1610,1000 W  GENESEE ST     ,ALL OTHER OFFENSES,43.053899261426196,-76.17125701219402,214
-8479345.04138586,5320192.37528778,2023/09/19 04:00:00+00,1230,1815,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8477382.0499605,5318739.12727371,2023/06/05 04:00:00+00,1813,1813,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044381251569725,-76.1536130362966,320
-8476631.03001023,5321087.4006888,2023/05/28 04:00:00+00,1951,1951,600 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.059839772404125,-76.14689103000919,220
-8477382.0499605,5318739.12727371,2023/05/28 04:00:00+00,2300,2302,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8471214.32143807,5318238.76625264,2023/10/18 04:00:00+00,1030,1030,3100 E  GENESEE ST     ,SIMPLE ASSAULT,43.0411753,-76.0983617,116
-8469837.74461491,5318558.17053548,2023/09/20 04:00:00+00,1810,1316,100 GIFFORD ST     ,FRAUD,43.043327723958384,-76.085657892162,100
-8476116.2035254,5313612.55726969,2023/06/06 04:00:00+00,548,548,100 BALLANTYNE RD     ,SIMPLE ASSAULT,43.010720655296716,-76.14224415464335,230
-8476631.03001023,5321087.4006888,2023/05/29 04:00:00+00,805,805,600 BUTTERNUT ST     ,SIMPLE ASSAULT,43.059839772404125,-76.14689103000919,220
-8477266.650833,5321857.03540366,2023/10/05 04:00:00+00,1405,1405,700 N  ALVORD ST     ,SIMPLE ASSAULT,43.064806590032624,-76.15266495333898,115
-8476708.10528795,5320961.592396,2023/11/15 05:00:00+00,1504,1504,500 BUTTERNUT ST     ,SIMPLE ASSAULT,43.05924433283084,-76.14777372274314,357
-8478137.92199341,5316115.15188595,2023/06/06 04:00:00+00,0,1300,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.02719907072442,-76.16040982216674,150
-8475422.64903399,5315291.62091939,2023/06/07 04:00:00+00,4,4,100 RONEY LN     ,CRIMINAL MISCHIEF,43.02181089780518,-76.13597471181501,127
-8475701.13622487,5320682.19898866,2023/06/07 04:00:00+00,325,325,900 JAMES ST     ,CRIMINAL MISCHIEF,43.057241383740845,-76.13855932678966,153
-8479345.04138586,5320192.37528778,2023/11/03 04:00:00+00,1534,1534,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
-8475422.64903399,5315291.62091939,2023/06/07 04:00:00+00,1731,1731,100 RONEY LN     ,CRIMINAL MISCHIEF,43.02181089780518,-76.13597471181501,127
-8476242.81152374,5321892.16314128,2023/06/07 04:00:00+00,1932,1932,100 SPRING ST     ,KIDNAPPING,43.06514040523544,-76.14334708829739,117
-8479345.04138586,5320192.37528778,2023/11/04 04:00:00+00,1653,1655,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
-8477231.08414438,5318644.53494196,2023/10/18 04:00:00+00,1348,1348,500 S  SALINA ST     ,ALL OTHER OFFENSES,43.043874863607265,-76.15203563897467,254
-8477231.08414438,5318644.53494196,2023/10/18 04:00:00+00,1829,1829,500 S  SALINA ST     ,OFFN AGAINST FAMILY,43.043874863607265,-76.15203563897467,254
-8478888.18619564,5317945.41743032,2023/10/21 04:00:00+00,1157,1157,200 SABINE ST     ,POSSESSION/USE DRUG,43.03938619651163,-76.16708349636676,152
-8477231.08414438,5318644.53494196,2023/10/21 04:00:00+00,1621,1621,500 S  SALINA ST     ,CRIMINAL MISCHIEF,43.043874863607265,-76.15203563897467,254
-8477231.08414438,5318644.53494196,2023/10/24 04:00:00+00,1911,1911,500 S  SALINA ST     ,ALL OTHER OFFENSES,43.043874863607265,-76.15203563897467,254
-8476281.80740928,5320496.76379018,2023/10/25 04:00:00+00,215,220,500 CATHERINE ST     ,SIMPLE ASSAULT,43.055930781067154,-76.14385752288506,124
-8476708.10528795,5320961.592396,2023/10/25 04:00:00+00,940,948,500 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.05924433283084,-76.14777372274314,357
-8471214.32143807,5318238.76625264,2023/10/25 04:00:00+00,1200,1200,3100 E  GENESEE ST     ,SIMPLE ASSAULT,43.0411753,-76.0983617,116
-8479345.04138586,5320192.37528778,2023/11/15 05:00:00+00,1700,1745,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8476201.57121462,5320346.27976116,2023/05/29 04:00:00+00,1155,1155,700 JAMES ST     ,SIMPLE ASSAULT,43.05503598616807,-76.14305352257017,294
-8471214.32143807,5318238.76625264,2023/09/22 04:00:00+00,1841,1905,3100 E  GENESEE ST     ,OFFN AGAINST FAMILY,43.0411753,-76.0983617,116
-8478137.92199341,5316115.15188595,2023/05/23 04:00:00+00,1020,1020,0 CENTENNIAL DR     ,SIMPLE ASSAULT,43.02719907072442,-76.16040982216674,150
-8475991.7643647,5318284.00310549,2023/09/23 04:00:00+00,212,212,100 FRISBIE CT     ,CRIMINAL MISCHIEF,43.041430213852415,-76.14093714943773,115
-8477092.82544813,5318776.13938196,2023/10/06 04:00:00+00,2319,2336,100 ONONDAGA AVE    ,SIMPLE ASSAULT,43.04468428395821,-76.15084581700063,150
-8476893.06763128,5320467.80410322,2023/05/23 04:00:00+00,1648,1648,300 PROSPECT AVE    ,SIMPLE ASSAULT,43.055815274636025,-76.14922387049324,120
-8477443.98289316,5319085.96548592,2023/11/16 05:00:00+00,1642,1642,500 S  CLINTON ST     ,SIMPLE ASSAULT,43.04683069505183,-76.15427865023193,192
-8476708.10528795,5320961.592396,2023/11/17 05:00:00+00,1222,1222,500 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.05924433283084,-76.14777372274314,357
-8479345.04138586,5320192.37528778,2023/10/08 04:00:00+00,1015,1020,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
-8478137.92199341,5316115.15188595,2023/05/23 04:00:00+00,2144,2239,0 CENTENNIAL DR     ,SIMPLE ASSAULT,43.02719907072442,-76.16040982216674,150
-8476769.7206261,5319449.27024237,2023/09/25 04:00:00+00,1000,1700,300 E  WASHINGTON ST     ,OFFN AGAINST FAMILY,43.0490299,-76.14863919999999,237
-8479345.04138586,5320192.37528778,2023/10/09 04:00:00+00,1300,1330,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
-8477231.08414438,5318644.53494196,2023/10/09 04:00:00+00,1534,1534,500 S  SALINA ST     ,OFFN AGAINST FAMILY,43.043874863607265,-76.15203563897467,254
-8479122.98293542,5317502.05369699,2023/05/24 04:00:00+00,1953,1953,200 FITCH ST     ,OFFN AGAINST FAMILY,43.03626820701083,-76.1692996593745,162
-8477382.0499605,5318739.12727371,2023/05/24 04:00:00+00,1700,1725,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044381251569725,-76.1536130362966,320
-8476769.7206261,5319449.27024237,2023/10/10 04:00:00+00,930,1630,300 E  WASHINGTON ST     ,OFFN AGAINST FAMILY,43.0490299,-76.14863919999999,237
-8477092.82544813,5318776.13938196,2023/09/26 04:00:00+00,1808,1809,100 ONONDAGA AVE    ,SIMPLE ASSAULT,43.04468428395821,-76.15084581700063,150
-8477092.82544813,5318776.13938196,2023/10/28 04:00:00+00,2018,2018,100 ONONDAGA AVE    ,SIMPLE ASSAULT,43.04468428395821,-76.15084581700063,150
-8475701.13622487,5320682.19898866,2023/05/30 04:00:00+00,1500,1530,900 JAMES ST     ,OFFN AGAINST FAMILY,43.057241383740845,-76.13855932678966,153
-8477443.98289316,5319085.96548592,2023/10/11 04:00:00+00,125,125,500 S  CLINTON ST     ,OFFN AGAINST FAMILY,43.04683069505183,-76.15427865023193,192
-8475634.45195371,5318461.85734246,2023/06/14 04:00:00+00,1140,1140,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8476833.8406528,5322737.47807061,2023/11/19 05:00:00+00,1524,1530,700 FIRST NORTH ST     ,OFFN AGAINST FAMILY,43.07060205837967,-76.14875660148843,166
-8475701.13622487,5320682.19898866,2023/05/31 04:00:00+00,32,32,900 JAMES ST     ,CRIMINAL MISCHIEF,43.057241383740845,-76.13855932678966,153
-8471214.32143807,5318238.76625264,2023/11/20 05:00:00+00,716,720,3100 E  GENESEE ST     ,DISORDERLY CONDUCT,43.0411753,-76.0983617,116
-8475701.13622487,5320682.19898866,2023/05/31 04:00:00+00,2250,2310,900 JAMES ST     ,SIMPLE ASSAULT,43.057241383740845,-76.13855932678966,153
-8479345.04138586,5320192.37528778,2023/10/29 04:00:00+00,1713,1713,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
-8476242.81152374,5321892.16314128,2023/06/01 04:00:00+00,738,738,100 SPRING ST     ,CRIMINAL MISCHIEF,43.06514040523544,-76.14334708829739,117
-8476893.06763128,5320467.80410322,2023/06/15 04:00:00+00,126,127,300 PROSPECT AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.055815274636025,-76.14922387049324,120
-8479345.04138586,5320192.37528778,2023/11/26 05:00:00+00,1500,1500,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
-8476769.7206261,5319449.27024237,2023/11/27 05:00:00+00,1222,1222,300 E  WASHINGTON ST     ,CRIMINAL MISCHIEF,43.0490299,-76.14863919999999,237
-8471437.42907471,5320183.95919322,2023/06/16 04:00:00+00,725,725,2600 ERIE BLVD E ,CRIMINAL MISCHIEF,43.05397835903031,-76.10022774571262,106
-8476222.69664835,5321729.50152502,2023/11/28 05:00:00+00,1510,1510,1000 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.06399285955442,-76.1431987426224,124
-8476222.69664835,5321729.50152502,2023/11/28 05:00:00+00,1605,1605,1000 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.06399285955442,-76.1431987426224,124
-8476769.7206261,5319449.27024237,2023/11/29 05:00:00+00,1150,1150,300 E  WASHINGTON ST     ,OFFN AGAINST FAMILY,43.0490299,-76.14863919999999,237
-8477235.85696755,5319378.90089236,2023/07/19 04:00:00+00,1336,1336,300 S  SALINA ST     ,SIMPLE ASSAULT,43.0486839314903,-76.15230444586024,111
-8475422.64903399,5315291.62091939,2023/07/20 04:00:00+00,418,418,100 RONEY LN     ,SIMPLE ASSAULT,43.02181089780518,-76.13597471181501,127
-8477235.85696755,5319378.90089236,2023/07/21 04:00:00+00,1055,1055,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8476631.03001023,5321087.4006888,2023/07/21 04:00:00+00,1926,1926,600 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.059839772404125,-76.14689103000919,220
-8476634.19883086,5315496.74686541,2023/07/22 04:00:00+00,311,311,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8479660.77663496,5317441.63196223,2023/07/24 04:00:00+00,144,144,1200 S  GEDDES ST     ,OFFN AGAINST FAMILY,43.0359546788306,-76.17409173368046,102
-8475701.13622487,5320682.19898866,2023/07/24 04:00:00+00,2256,2256,900 JAMES ST     ,CRIMINAL MISCHIEF,43.057241383740845,-76.13855932678966,153
-8476353.32194447,5320604.68697808,2023/07/25 04:00:00+00,311,337,600 CATHERINE ST     ,CRIMINAL MISCHIEF,43.05666562893814,-76.14443457788907,109
-8477382.0499605,5318739.12727371,2023/07/26 04:00:00+00,1500,1600,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8479122.98293542,5317502.05369699,2023/07/26 04:00:00+00,805,805,200 FITCH ST     ,SIMPLE ASSAULT,43.03626820701083,-76.1692996593745,162
-8475634.45195371,5318461.85734246,2023/06/17 04:00:00+00,1002,1002,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8477382.0499605,5318739.12727371,2023/06/17 04:00:00+00,1156,1230,100 DICKERSON ST     ,CRIMINAL MISCHIEF,43.044381251569725,-76.1536130362966,320
-8477382.0499605,5318739.12727371,2023/07/26 04:00:00+00,1240,1240,100 DICKERSON ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.044381251569725,-76.1536130362966,320
-8475991.7643647,5318284.00310549,2023/12/09 05:00:00+00,240,243,100 FRISBIE CT     ,SIMPLE ASSAULT,43.041430213852415,-76.14093714943773,115
-8476769.7206261,5319449.27024237,2023/12/21 05:00:00+00,1040,1045,300 E  WASHINGTON ST     ,SIMPLE ASSAULT,43.0490299,-76.14863919999999,237
-8479122.98293542,5317502.05369699,2023/06/19 04:00:00+00,2222,2222,200 FITCH ST     ,SIMPLE ASSAULT,43.03626820701083,-76.1692996593745,162
-8476328.89544256,5318090.71990164,2023/11/30 05:00:00+00,2142,2142,1100 S  MCBRIDE ST     ,SIMPLE ASSAULT,43.04019677316346,-76.1439544944251,102
-8477382.0499605,5318739.12727371,2023/08/07 04:00:00+00,1737,1737,100 DICKERSON ST     ,DISORDERLY CONDUCT,43.044381251569725,-76.1536130362966,320
-8473510.29873742,5319566.41809293,2023/08/07 04:00:00+00,1954,1954,1800 ERIE BLVD E ,OFFN AGAINST FAMILY,43.04992662227551,-76.11886561809011,100
-8477382.0499605,5318739.12727371,2023/08/08 04:00:00+00,1655,1655,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044381251569725,-76.1536130362966,320
-8471437.42907471,5320183.95919322,2023/08/09 04:00:00+00,300,300,2600 ERIE BLVD E ,CRIMINAL MISCHIEF,43.05397835903031,-76.10022774571262,106
-8478137.92199341,5316115.15188595,2023/08/09 04:00:00+00,1516,1516,0 CENTENNIAL DR     ,SIMPLE ASSAULT,43.02719907072442,-76.16040982216674,150
-8471858.51441823,5320115.25642467,2023/08/10 04:00:00+00,1145,1146,2500 ERIE BLVD E ,CRIMINAL MISCHIEF,43.053478371990415,-76.10403354272995,252
-8475422.64903399,5315291.62091939,2023/08/11 04:00:00+00,206,206,100 RONEY LN     ,CRIMINAL MISCHIEF,43.02181089780518,-76.13597471181501,127
-8476116.2035254,5313612.55726969,2023/08/11 04:00:00+00,2333,2333,100 BALLANTYNE RD     ,POSSESSION/USE DANGEROUS WEAPONS,43.010720655296716,-76.14224415464335,230
-8475634.45195371,5318461.85734246,2023/08/13 04:00:00+00,2,10,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8475122.68664354,5314787.95851495,2023/08/13 04:00:00+00,1050,1055,100 REMINGTON AVE    ,SIMPLE ASSAULT,43.018502106849866,-76.1332618484395,102
-8475422.64903399,5315291.62091939,2023/07/05 04:00:00+00,131,131,100 RONEY LN     ,POSSESSION/USE DANGEROUS WEAPONS,43.02181089780518,-76.13597471181501,127
-8473510.29873742,5319566.41809293,2023/07/26 04:00:00+00,1525,1525,1800 ERIE BLVD E ,ALL OTHER OFFENSES,43.04992662227551,-76.11886561809011,100
-8473510.29873742,5319566.41809293,2023/08/01 04:00:00+00,2016,2016,1800 ERIE BLVD E ,POSSESSION/USE DRUG,43.04992662227551,-76.11886561809011,100
-8475422.64903399,5315291.62091939,2023/06/24 04:00:00+00,252,405,100 RONEY LN     ,CRIMINAL MISCHIEF,43.02181089780518,-76.13597471181501,127
-8471437.42907471,5320183.95919322,2023/07/05 04:00:00+00,2100,600,2600 ERIE BLVD E ,CRIMINAL MISCHIEF,43.05397835903031,-76.10022774571262,106
-8476116.2035254,5313612.55726969,2023/06/24 04:00:00+00,433,433,100 BALLANTYNE RD     ,POSSESSION/USE DRUG,43.010720655296716,-76.14224415464335,230
-8476634.19883086,5315496.74686541,2023/07/26 04:00:00+00,1955,1955,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8476116.2035254,5313612.55726969,2023/06/19 04:00:00+00,2044,2044,100 BALLANTYNE RD     ,SIMPLE ASSAULT,43.010720655296716,-76.14224415464335,230
-8473510.29873742,5319566.41809293,2023/07/11 04:00:00+00,2107,2107,1800 ERIE BLVD E ,OFFN AGAINST FAMILY,43.04992662227551,-76.11886561809011,100
-8479122.98293542,5317502.05369699,2023/07/11 04:00:00+00,2112,2112,200 FITCH ST     ,SIMPLE ASSAULT,43.03626820701083,-76.1692996593745,162
-8475422.64903399,5315291.62091939,2023/07/11 04:00:00+00,2302,2302,100 RONEY LN     ,SIMPLE ASSAULT,43.02181089780518,-76.13597471181501,127
-8479122.98293542,5317502.05369699,2023/07/11 04:00:00+00,2352,2352,200 FITCH ST     ,CRIMINAL MISCHIEF,43.03626820701083,-76.1692996593745,162
-8476201.57121462,5320346.27976116,2023/07/12 04:00:00+00,1133,1133,700 JAMES ST     ,SIMPLE ASSAULT,43.05503598616807,-76.14305352257017,294
-8475701.13622487,5320682.19898866,2023/07/13 04:00:00+00,1404,1200,900 JAMES ST     ,ALL OTHER OFFENSES,43.057241383740845,-76.13855932678966,153
-8475634.45195371,5318461.85734246,2023/07/13 04:00:00+00,1606,1606,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8477382.0499605,5318739.12727371,2023/07/13 04:00:00+00,1805,1805,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044381251569725,-76.1536130362966,320
-8475122.68664354,5314787.95851495,2023/07/13 04:00:00+00,1642,1642,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8479688.18115588,5319493.85335513,2023/07/14 04:00:00+00,2100,1200,100 LAKEVIEW AVE    ,ALL OTHER OFFENSES,43.04939682667557,-76.17425076874625,117
-8476852.013671,5322540.59913182,2023/07/15 04:00:00+00,2215,2246,800 POND ST     ,CRIMINAL MISCHIEF,43.0694168924715,-76.14891113097246,100
-8471437.42907471,5320183.95919322,2023/07/16 04:00:00+00,1700,800,2600 ERIE BLVD E ,CRIMINAL MISCHIEF,43.05397835903031,-76.10022774571262,106
-8479688.18115588,5319493.85335513,2023/07/16 04:00:00+00,2240,2250,100 LAKEVIEW AVE    ,SIMPLE ASSAULT,43.04939682667557,-76.17425076874625,117
-8471437.42907471,5320183.95919322,2023/07/16 04:00:00+00,431,440,2600 ERIE BLVD E ,CRIMINAL MISCHIEF,43.05397835903031,-76.10022774571262,106
-8471437.42907471,5320183.95919322,2023/07/17 04:00:00+00,1511,1511,2600 ERIE BLVD E ,CRIMINAL MISCHIEF,43.05397835903031,-76.10022774571262,106
-8477382.0499605,5318739.12727371,2023/07/18 04:00:00+00,1500,1500,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8476631.03001023,5321087.4006888,2023/08/02 04:00:00+00,1246,1246,600 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.059839772404125,-76.14689103000919,220
-8477382.0499605,5318739.12727371,2023/07/06 04:00:00+00,1500,1600,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8473510.29873742,5319566.41809293,2023/08/02 04:00:00+00,1518,1518,1800 ERIE BLVD E ,ALL OTHER OFFENSES,43.04992662227551,-76.11886561809011,100
-8476242.81152374,5321892.16314128,2023/08/02 04:00:00+00,1734,1734,100 SPRING ST     ,ALL OTHER OFFENSES,43.06514040523544,-76.14334708829739,117
-8476116.2035254,5313612.55726969,2023/08/02 04:00:00+00,2232,2232,100 BALLANTYNE RD     ,POSSESSION/USE DANGEROUS WEAPONS,43.010720655296716,-76.14224415464335,230
-8476353.32194447,5320604.68697808,2023/07/27 04:00:00+00,1642,1642,600 CATHERINE ST     ,SIMPLE ASSAULT,43.05666562893814,-76.14443457788907,109
-8471214.32143807,5318238.76625264,2023/12/04 05:00:00+00,825,825,3100 E  GENESEE ST     ,FRAUD,43.0411753,-76.0983617,116
-8476388.50702988,5321375.70697708,2023/12/29 05:00:00+00,1635,1635,800 BUTTERNUT ST     ,DRIVING UNDER INFLUENCE,43.06179889632048,-76.14481403396698,127
-8477235.85696755,5319378.90089236,2023/07/06 04:00:00+00,144,907,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8477235.85696755,5319378.90089236,2023/07/06 04:00:00+00,145,145,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8479688.18115588,5319493.85335513,2023/07/06 04:00:00+00,1004,1004,100 LAKEVIEW AVE    ,SIMPLE ASSAULT,43.04939682667557,-76.17425076874625,117
-8471858.51441823,5320115.25642467,2023/07/27 04:00:00+00,2047,2047,2500 ERIE BLVD E ,OFFN AGAINST FAMILY,43.053478371990415,-76.10403354272995,252
-8476631.03001023,5321087.4006888,2023/06/25 04:00:00+00,1547,1547,600 BUTTERNUT ST     ,POSSESSION/USE DRUG,43.059839772404125,-76.14689103000919,220
-8479345.04138586,5320192.37528778,2023/12/11 05:00:00+00,1700,1830,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8477235.85696755,5319378.90089236,2023/07/06 04:00:00+00,938,938,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8478888.18619564,5317945.41743032,2023/12/12 05:00:00+00,1121,1121,200 SABINE ST     ,SALE/MANUFACTURE CONTROLLED SUBSTANCE,43.03938619651163,-76.16708349636676,152
-8476631.03001023,5321087.4006888,2023/08/03 04:00:00+00,1500,1515,600 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.059839772404125,-76.14689103000919,220
-8477235.85696755,5319378.90089236,2023/08/03 04:00:00+00,1130,1130,300 S  SALINA ST     ,ALL OTHER OFFENSES,43.0486839314903,-76.15230444586024,111
-8476634.19883086,5315496.74686541,2023/08/04 04:00:00+00,747,747,100 FERNWOOD AVE    ,OFFN AGAINST FAMILY,43.02316831184783,-76.14682289754927,132
-8476116.2035254,5313612.55726969,2023/08/04 04:00:00+00,1200,1227,100 BALLANTYNE RD     ,SIMPLE ASSAULT,43.010720655296716,-76.14224415464335,230
-8479688.18115588,5319493.85335513,2023/08/04 04:00:00+00,1045,1045,100 LAKEVIEW AVE    ,OFFN AGAINST FAMILY,43.04939682667557,-76.17425076874625,117
-8476201.57121462,5320346.27976116,2023/08/04 04:00:00+00,1547,1547,700 JAMES ST     ,OFFN AGAINST FAMILY,43.05503598616807,-76.14305352257017,294
-8479688.18115588,5319493.85335513,2023/08/04 04:00:00+00,1853,1853,100 LAKEVIEW AVE    ,ALL OTHER OFFENSES,43.04939682667557,-76.17425076874625,117
-8476893.06763128,5320467.80410322,2023/08/04 04:00:00+00,2051,2058,300 PROSPECT AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.055815274636025,-76.14922387049324,120
-8471858.51441823,5320115.25642467,2023/08/04 04:00:00+00,2200,830,2500 ERIE BLVD E ,CRIMINAL MISCHIEF,43.053478371990415,-76.10403354272995,252
-8477235.85696755,5319378.90089236,2023/08/06 04:00:00+00,202,202,300 S  SALINA ST     ,ALL OTHER OFFENSES,43.0486839314903,-76.15230444586024,111
-8476769.7206261,5319449.27024237,2023/12/05 05:00:00+00,1300,1300,300 E  WASHINGTON ST     ,OFFN AGAINST FAMILY,43.0490299,-76.14863919999999,237
-8476852.013671,5322540.59913182,2023/06/29 04:00:00+00,452,452,800 POND ST     ,KIDNAPPING,43.0694168924715,-76.14891113097246,100
-8471214.32143807,5318238.76625264,2023/12/05 05:00:00+00,1116,1145,3100 E  GENESEE ST     ,DISORDERLY CONDUCT,43.0411753,-76.0983617,116
-8479345.04138586,5320192.37528778,2023/12/25 05:00:00+00,2249,2249,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
