X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,latitude,longitude,CRIME_WEIGHT
-8479620.05618786,5322321.931704,2023/11/22 00:00:00+00,1607,1607,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/22 00:00:00+00,1426,1426,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/21 00:00:00+00,1606,1608,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/07/25 00:00:00+00,1918,1930,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/26 00:00:00+00,1445,1445,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/20 00:00:00+00,1522,1522,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/19 00:00:00+00,1756,1756,1 DESTINY USA DR,BURGLARY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/20 00:00:00+00,1835,1835,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/08/31 00:00:00+00,1825,1825,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/20 00:00:00+00,1207,1207,1 DESTINY USA DR,BURGLARY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/15 00:00:00+00,1353,1353,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/27 00:00:00+00,1721,1721,1 DESTINY USA DR,BURGLARY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/03 00:00:00+00,1651,1651,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/09/02 00:00:00+00,1430,1439,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/18 00:00:00+00,1855,1855,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/09 00:00:00+00,1755,1755,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/30 00:00:00+00,1635,1635,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/18 00:00:00+00,1730,1730,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/09/18 00:00:00+00,1608,1608,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
